order_item_id,order_id,product_id,product_category,quantity,unit_price,line_gross_amount,line_discount_amount,line_net_amount
ITEM-0017140,ORD-006812,PROD-0052,beauty,2,1595.28,3190.56,159.53,3031.03
ITEM-0017141,ORD-006812,PROD-0252,fitness,1,5774.37,5774.37,0.0,5774.37
ITEM-0017142,ORD-006813,PROD-0252,beauty,2,1586.36,3172.72,634.54,2538.18
ITEM-0017143,ORD-006814,PROD-0136,electronics,3,9217.64,27652.92,0.0,27652.92
ITEM-0017144,ORD-006814,PROD-0108,home,3,2088.39,6265.17,313.26,5951.91
ITEM-0017145,ORD-006814,PROD-0057,electronics,2,4758.75,9517.5,951.75,8565.75
ITEM-0017146,ORD-006814,PROD-0163,accessories,3,1297.54,3892.62,389.26,3503.36
ITEM-0017147,ORD-006815,PROD-0180,electronics,2,3964.34,7928.68,0.0,7928.68
ITEM-0017148,ORD-006816,PROD-0036,beauty,2,1420.46,2840.92,426.14,2414.78
ITEM-0017149,ORD-006816,PROD-0140,accessories,3,2259.67,6779.01,0.0,6779.01
ITEM-0017150,ORD-006816,PROD-0247,electronics,2,9611.37,19222.74,0.0,19222.74
ITEM-0017151,ORD-006817,PROD-0289,beauty,2,2035.56,4071.12,0.0,4071.12
ITEM-0017152,ORD-006818,PROD-0145,beauty,2,224.87,449.74,44.97,404.77
ITEM-0017153,ORD-006819,PROD-0034,beauty,3,181.37,544.11,54.41,489.7
ITEM-0017154,ORD-006819,PROD-0200,beauty,2,1958.89,3917.78,0.0,3917.78
ITEM-0017155,ORD-006819,PROD-0252,electronics,3,2093.24,6279.72,0.0,6279.72
ITEM-0017156,ORD-006819,PROD-0250,accessories,3,518.65,1555.95,77.8,1478.15
ITEM-0017157,ORD-006820,PROD-0203,fitness,1,2825.73,2825.73,565.15,2260.58
ITEM-0017158,ORD-006820,PROD-0230,home,2,3288.62,6577.24,657.72,5919.52
ITEM-0017159,ORD-006820,PROD-0061,home,2,3666.27,7332.54,366.63,6965.91
ITEM-0017160,ORD-006820,PROD-0085,accessories,1,380.7,380.7,0.0,380.7
ITEM-0017161,ORD-006821,PROD-0155,fitness,3,3319.12,9957.36,0.0,9957.36
ITEM-0017162,ORD-006821,PROD-0286,electronics,1,2502.39,2502.39,0.0,2502.39
ITEM-0017163,ORD-006822,PROD-0002,fitness,3,2044.85,6134.55,0.0,6134.55
ITEM-0017164,ORD-006822,PROD-0160,beauty,1,1548.54,1548.54,232.28,1316.26
ITEM-0017165,ORD-006822,PROD-0285,home,2,527.02,1054.04,158.11,895.93
ITEM-0017166,ORD-006823,PROD-0162,fitness,1,1901.34,1901.34,95.07,1806.27
ITEM-0017167,ORD-006823,PROD-0014,accessories,1,3069.91,3069.91,0.0,3069.91
ITEM-0017168,ORD-006824,PROD-0046,fitness,1,2210.75,2210.75,331.61,1879.14
ITEM-0017169,ORD-006824,PROD-0208,beauty,2,2121.5,4243.0,0.0,4243.0
ITEM-0017170,ORD-006825,PROD-0143,fitness,1,5149.62,5149.62,257.48,4892.14
ITEM-0017171,ORD-006825,PROD-0086,beauty,1,399.27,399.27,19.96,379.31
ITEM-0017172,ORD-006826,PROD-0022,electronics,2,8802.21,17604.42,1760.44,15843.98
ITEM-0017173,ORD-006826,PROD-0195,electronics,1,9973.3,9973.3,1994.66,7978.64
ITEM-0017174,ORD-006826,PROD-0065,accessories,2,2690.68,5381.36,538.14,4843.22
ITEM-0017175,ORD-006827,PROD-0028,fitness,2,2701.19,5402.38,0.0,5402.38
ITEM-0017176,ORD-006827,PROD-0060,home,3,1429.39,4288.17,857.63,3430.54
ITEM-0017177,ORD-006828,PROD-0155,beauty,1,1156.51,1156.51,57.83,1098.68
ITEM-0017178,ORD-006828,PROD-0167,electronics,1,4710.14,4710.14,0.0,4710.14
ITEM-0017179,ORD-006828,PROD-0113,beauty,3,1480.86,4442.58,666.39,3776.19
ITEM-0017180,ORD-006828,PROD-0059,accessories,3,2330.94,6992.82,0.0,6992.82
ITEM-0017181,ORD-006829,PROD-0046,beauty,1,735.64,735.64,110.35,625.29
ITEM-0017182,ORD-006830,PROD-0117,home,1,4317.43,4317.43,0.0,4317.43
ITEM-0017183,ORD-006831,PROD-0053,beauty,2,621.81,1243.62,0.0,1243.62
ITEM-0017184,ORD-006831,PROD-0248,accessories,1,469.76,469.76,23.49,446.27
ITEM-0017185,ORD-006832,PROD-0206,electronics,1,1185.84,1185.84,118.58,1067.26
ITEM-0017186,ORD-006832,PROD-0296,accessories,2,287.38,574.76,28.74,546.02
ITEM-0017187,ORD-006833,PROD-0169,electronics,3,7973.09,23919.27,1195.96,22723.31
ITEM-0017188,ORD-006833,PROD-0077,beauty,1,1203.38,1203.38,60.17,1143.21
ITEM-0017189,ORD-006833,PROD-0075,accessories,2,1801.46,3602.92,540.44,3062.48
ITEM-0017190,ORD-006833,PROD-0173,home,2,2245.53,4491.06,0.0,4491.06
ITEM-0017191,ORD-006834,PROD-0279,fitness,2,4778.62,9557.24,955.72,8601.52
ITEM-0017192,ORD-006834,PROD-0210,beauty,3,258.06,774.18,0.0,774.18
ITEM-0017193,ORD-006834,PROD-0079,accessories,2,2829.67,5659.34,0.0,5659.34
ITEM-0017194,ORD-006835,PROD-0227,fitness,3,3785.82,11357.46,1703.62,9653.84
ITEM-0017195,ORD-006835,PROD-0074,beauty,2,1238.38,2476.76,0.0,2476.76
ITEM-0017196,ORD-006836,PROD-0160,home,2,1948.47,3896.94,0.0,3896.94
ITEM-0017197,ORD-006836,PROD-0259,accessories,1,1902.33,1902.33,0.0,1902.33
ITEM-0017198,ORD-006837,PROD-0121,electronics,2,9783.06,19566.12,0.0,19566.12
ITEM-0017199,ORD-006837,PROD-0289,beauty,1,710.81,710.81,142.16,568.65
ITEM-0017200,ORD-006837,PROD-0249,home,1,1013.24,1013.24,101.32,911.92
ITEM-0017201,ORD-006837,PROD-0244,accessories,3,307.87,923.61,0.0,923.61
ITEM-0017202,ORD-006838,PROD-0260,fitness,3,2853.12,8559.36,855.94,7703.42
ITEM-0017203,ORD-006838,PROD-0052,accessories,2,1720.38,3440.76,516.11,2924.65
ITEM-0017204,ORD-006839,PROD-0236,accessories,2,806.55,1613.1,0.0,1613.1
ITEM-0017205,ORD-006839,PROD-0013,fitness,1,3752.78,3752.78,375.28,3377.5
ITEM-0017206,ORD-006839,PROD-0033,fitness,2,3095.35,6190.7,0.0,6190.7
ITEM-0017207,ORD-006839,PROD-0109,fitness,1,5442.19,5442.19,0.0,5442.19
ITEM-0017208,ORD-006840,PROD-0269,accessories,2,2435.16,4870.32,730.55,4139.77
ITEM-0017209,ORD-006840,PROD-0283,home,2,1442.25,2884.5,0.0,2884.5
ITEM-0017210,ORD-006840,PROD-0177,accessories,2,3028.43,6056.86,605.69,5451.17
ITEM-0017211,ORD-006841,PROD-0246,electronics,3,888.05,2664.15,532.83,2131.32
ITEM-0017212,ORD-006841,PROD-0293,electronics,1,4101.98,4101.98,0.0,4101.98
ITEM-0017213,ORD-006842,PROD-0285,electronics,2,4024.77,8049.54,0.0,8049.54
ITEM-0017214,ORD-006842,PROD-0025,accessories,2,2799.52,5599.04,559.9,5039.14
ITEM-0017215,ORD-006842,PROD-0140,home,2,3201.2,6402.4,960.36,5442.04
ITEM-0017216,ORD-006842,PROD-0285,electronics,2,3394.29,6788.58,678.86,6109.72
ITEM-0017217,ORD-006843,PROD-0063,fitness,1,896.75,896.75,89.68,807.07
ITEM-0017218,ORD-006843,PROD-0058,electronics,2,8278.57,16557.14,0.0,16557.14
ITEM-0017219,ORD-006843,PROD-0236,fitness,1,2788.27,2788.27,0.0,2788.27
ITEM-0017220,ORD-006844,PROD-0085,electronics,2,5259.36,10518.72,0.0,10518.72
ITEM-0017221,ORD-006845,PROD-0035,electronics,3,7839.28,23517.84,0.0,23517.84
ITEM-0017222,ORD-006846,PROD-0061,accessories,1,626.94,626.94,0.0,626.94
ITEM-0017223,ORD-006847,PROD-0258,fitness,3,4524.78,13574.34,1357.43,12216.91
ITEM-0017224,ORD-006848,PROD-0298,home,2,1515.38,3030.76,0.0,3030.76
ITEM-0017225,ORD-006848,PROD-0179,home,2,4038.55,8077.1,1615.42,6461.68
ITEM-0017226,ORD-006849,PROD-0254,fitness,2,4951.67,9903.34,1980.67,7922.67
ITEM-0017227,ORD-006849,PROD-0003,beauty,2,1342.83,2685.66,0.0,2685.66
ITEM-0017228,ORD-006850,PROD-0055,beauty,1,1741.54,1741.54,348.31,1393.23
ITEM-0017229,ORD-006851,PROD-0081,fitness,2,2731.31,5462.62,546.26,4916.36
ITEM-0017230,ORD-006851,PROD-0267,fitness,3,5283.18,15849.54,792.48,15057.06
ITEM-0017231,ORD-006852,PROD-0123,home,3,3768.07,11304.21,1695.63,9608.58
ITEM-0017232,ORD-006852,PROD-0001,beauty,2,1317.8,2635.6,131.78,2503.82
ITEM-0017233,ORD-006852,PROD-0058,accessories,1,1171.28,1171.28,0.0,1171.28
ITEM-0017234,ORD-006852,PROD-0154,fitness,3,353.79,1061.37,212.27,849.1
ITEM-0017235,ORD-006853,PROD-0125,home,3,3121.29,9363.87,1872.77,7491.1
ITEM-0017236,ORD-006853,PROD-0275,home,2,2105.83,4211.66,210.58,4001.08
ITEM-0017237,ORD-006853,PROD-0037,home,1,2710.38,2710.38,542.08,2168.3
ITEM-0017238,ORD-006853,PROD-0245,accessories,2,1415.04,2830.08,0.0,2830.08
ITEM-0017239,ORD-006854,PROD-0209,electronics,2,5400.31,10800.62,1080.06,9720.56
ITEM-0017240,ORD-006854,PROD-0245,home,2,4016.76,8033.52,0.0,8033.52
ITEM-0017241,ORD-006854,PROD-0076,accessories,3,853.49,2560.47,128.02,2432.45
ITEM-0017242,ORD-006855,PROD-0259,accessories,2,1938.63,3877.26,775.45,3101.81
ITEM-0017243,ORD-006855,PROD-0079,accessories,1,1286.89,1286.89,193.03,1093.86
ITEM-0017244,ORD-006856,PROD-0235,fitness,1,3546.74,3546.74,709.35,2837.39
ITEM-0017245,ORD-006856,PROD-0182,home,2,2749.95,5499.9,0.0,5499.9
ITEM-0017246,ORD-006856,PROD-0287,home,2,3278.21,6556.42,327.82,6228.6
ITEM-0017247,ORD-006856,PROD-0052,beauty,3,2275.0,6825.0,341.25,6483.75
ITEM-0017248,ORD-006857,PROD-0196,accessories,1,834.01,834.01,0.0,834.01
ITEM-0017249,ORD-006857,PROD-0235,home,2,3151.76,6303.52,945.53,5357.99
ITEM-0017250,ORD-006857,PROD-0170,electronics,2,4817.8,9635.6,0.0,9635.6
ITEM-0017251,ORD-006857,PROD-0263,home,2,2200.92,4401.84,220.09,4181.75
ITEM-0017252,ORD-006858,PROD-0193,accessories,3,2113.64,6340.92,1268.18,5072.74
ITEM-0017253,ORD-006858,PROD-0248,fitness,1,5859.19,5859.19,878.88,4980.31
ITEM-0017254,ORD-006859,PROD-0175,home,2,855.13,1710.26,0.0,1710.26
ITEM-0017255,ORD-006859,PROD-0080,home,3,2574.74,7724.22,1544.84,6179.38
ITEM-0017256,ORD-006859,PROD-0136,accessories,2,1167.56,2335.12,0.0,2335.12
ITEM-0017257,ORD-006860,PROD-0133,electronics,1,3366.72,3366.72,505.01,2861.71
ITEM-0017258,ORD-006861,PROD-0023,beauty,3,547.82,1643.46,328.69,1314.77
ITEM-0017259,ORD-006861,PROD-0197,accessories,2,3325.1,6650.2,997.53,5652.67
ITEM-0017260,ORD-006861,PROD-0266,home,1,2980.45,2980.45,0.0,2980.45
ITEM-0017261,ORD-006861,PROD-0219,home,2,3246.4,6492.8,324.64,6168.16
ITEM-0017262,ORD-006862,PROD-0079,accessories,3,3072.24,9216.72,921.67,8295.05
ITEM-0017263,ORD-006863,PROD-0142,electronics,1,2511.93,2511.93,0.0,2511.93
ITEM-0017264,ORD-006863,PROD-0167,fitness,3,5354.83,16064.49,1606.45,14458.04
ITEM-0017265,ORD-006863,PROD-0014,home,3,2503.37,7510.11,0.0,7510.11
ITEM-0017266,ORD-006864,PROD-0105,accessories,3,3164.55,9493.65,0.0,9493.65
ITEM-0017267,ORD-006864,PROD-0027,home,1,316.1,316.1,63.22,252.88
ITEM-0017268,ORD-006864,PROD-0218,beauty,3,395.03,1185.09,0.0,1185.09
ITEM-0017269,ORD-006864,PROD-0059,beauty,1,405.87,405.87,0.0,405.87
ITEM-0017270,ORD-006865,PROD-0195,electronics,2,5601.52,11203.04,560.15,10642.89
ITEM-0017271,ORD-006866,PROD-0102,home,1,2783.96,2783.96,556.79,2227.17
ITEM-0017272,ORD-006866,PROD-0245,fitness,3,5311.89,15935.67,0.0,15935.67
ITEM-0017273,ORD-006866,PROD-0084,fitness,1,1475.12,1475.12,0.0,1475.12
ITEM-0017274,ORD-006867,PROD-0177,fitness,3,2713.42,8140.26,407.01,7733.25
ITEM-0017275,ORD-006867,PROD-0167,accessories,1,1380.74,1380.74,0.0,1380.74
ITEM-0017276,ORD-006867,PROD-0131,beauty,2,602.51,1205.02,0.0,1205.02
ITEM-0017277,ORD-006867,PROD-0177,electronics,3,5565.73,16697.19,2504.58,14192.61
ITEM-0017278,ORD-006868,PROD-0021,fitness,1,3027.05,3027.05,151.35,2875.7
ITEM-0017279,ORD-006868,PROD-0162,home,3,4831.66,14494.98,0.0,14494.98
ITEM-0017280,ORD-006869,PROD-0213,fitness,2,1468.3,2936.6,0.0,2936.6
ITEM-0017281,ORD-006870,PROD-0174,fitness,2,4250.04,8500.08,0.0,8500.08
ITEM-0017282,ORD-006871,PROD-0198,fitness,2,1602.29,3204.58,0.0,3204.58
ITEM-0017283,ORD-006872,PROD-0174,home,1,2082.27,2082.27,208.23,1874.04
ITEM-0017284,ORD-006872,PROD-0252,accessories,2,2084.52,4169.04,0.0,4169.04
ITEM-0017285,ORD-006873,PROD-0138,home,3,2887.75,8663.25,0.0,8663.25
ITEM-0017286,ORD-006873,PROD-0030,home,1,4245.59,4245.59,849.12,3396.47
ITEM-0017287,ORD-006873,PROD-0227,home,1,1579.96,1579.96,0.0,1579.96
ITEM-0017288,ORD-006873,PROD-0228,home,1,4246.51,4246.51,212.33,4034.18
ITEM-0017289,ORD-006874,PROD-0124,electronics,3,7483.32,22449.96,0.0,22449.96
ITEM-0017290,ORD-006874,PROD-0021,fitness,2,2862.87,5725.74,572.57,5153.17
ITEM-0017291,ORD-006874,PROD-0086,home,3,2270.14,6810.42,340.52,6469.9
ITEM-0017292,ORD-006875,PROD-0252,home,1,3008.64,3008.64,0.0,3008.64
ITEM-0017293,ORD-006875,PROD-0076,home,3,2526.94,7580.82,0.0,7580.82
ITEM-0017294,ORD-006875,PROD-0127,electronics,3,4350.96,13052.88,1957.93,11094.95
ITEM-0017295,ORD-006875,PROD-0206,electronics,3,11340.28,34020.84,5103.13,28917.71
ITEM-0017296,ORD-006876,PROD-0072,accessories,2,1830.34,3660.68,732.14,2928.54
ITEM-0017297,ORD-006876,PROD-0013,fitness,1,5154.95,5154.95,515.5,4639.45
ITEM-0017298,ORD-006876,PROD-0071,home,2,4875.23,9750.46,0.0,9750.46
ITEM-0017299,ORD-006877,PROD-0099,fitness,1,4428.0,4428.0,664.2,3763.8
ITEM-0017300,ORD-006877,PROD-0108,beauty,3,2121.3,6363.9,1272.78,5091.12
ITEM-0017301,ORD-006878,PROD-0056,accessories,2,882.95,1765.9,0.0,1765.9
ITEM-0017302,ORD-006878,PROD-0202,electronics,2,1617.53,3235.06,0.0,3235.06
ITEM-0017303,ORD-006878,PROD-0084,home,2,1866.29,3732.58,746.52,2986.06
ITEM-0017304,ORD-006878,PROD-0120,accessories,1,3147.51,3147.51,157.38,2990.13
ITEM-0017305,ORD-006879,PROD-0245,beauty,1,2463.05,2463.05,246.31,2216.74
ITEM-0017306,ORD-006879,PROD-0139,home,3,3955.91,11867.73,0.0,11867.73
ITEM-0017307,ORD-006879,PROD-0153,fitness,1,5422.77,5422.77,813.42,4609.35
ITEM-0017308,ORD-006879,PROD-0256,accessories,1,1600.17,1600.17,160.02,1440.15
ITEM-0017309,ORD-006880,PROD-0035,beauty,1,984.42,984.42,98.44,885.98
ITEM-0017310,ORD-006881,PROD-0155,fitness,3,2612.92,7838.76,0.0,7838.76
ITEM-0017311,ORD-006882,PROD-0057,electronics,2,2785.27,5570.54,835.58,4734.96
ITEM-0017312,ORD-006882,PROD-0259,accessories,1,2094.0,2094.0,104.7,1989.3
ITEM-0017313,ORD-006882,PROD-0241,electronics,3,7809.71,23429.13,0.0,23429.13
ITEM-0017314,ORD-006882,PROD-0284,fitness,2,3290.45,6580.9,0.0,6580.9
ITEM-0017315,ORD-006883,PROD-0141,accessories,3,1254.09,3762.27,564.34,3197.93
ITEM-0017316,ORD-006883,PROD-0107,beauty,3,1192.08,3576.24,0.0,3576.24
ITEM-0017317,ORD-006883,PROD-0095,accessories,3,1620.91,4862.73,0.0,4862.73
ITEM-0017318,ORD-006883,PROD-0237,electronics,3,10634.0,31902.0,3190.2,28711.8
ITEM-0017319,ORD-006884,PROD-0019,accessories,2,456.82,913.64,137.05,776.59
ITEM-0017320,ORD-006884,PROD-0223,accessories,1,1072.01,1072.01,0.0,1072.01
ITEM-0017321,ORD-006884,PROD-0251,fitness,3,5052.98,15158.94,0.0,15158.94
ITEM-0017322,ORD-006885,PROD-0105,electronics,3,9039.5,27118.5,0.0,27118.5
ITEM-0017323,ORD-006885,PROD-0231,beauty,3,220.01,660.03,99.0,561.03
ITEM-0017324,ORD-006885,PROD-0050,accessories,1,3122.3,3122.3,624.46,2497.84
ITEM-0017325,ORD-006886,PROD-0137,beauty,3,683.46,2050.38,102.52,1947.86
ITEM-0017326,ORD-006887,PROD-0015,home,1,1449.54,1449.54,0.0,1449.54
ITEM-0017327,ORD-006888,PROD-0060,beauty,3,866.77,2600.31,260.03,2340.28
ITEM-0017328,ORD-006888,PROD-0284,electronics,2,8610.42,17220.84,1722.08,15498.76
ITEM-0017329,ORD-006888,PROD-0228,accessories,1,1885.0,1885.0,0.0,1885.0
ITEM-0017330,ORD-006888,PROD-0197,accessories,3,1051.13,3153.39,0.0,3153.39
ITEM-0017331,ORD-006889,PROD-0020,accessories,1,1670.56,1670.56,167.06,1503.5
ITEM-0017332,ORD-006890,PROD-0036,fitness,1,3972.89,3972.89,0.0,3972.89
ITEM-0017333,ORD-006890,PROD-0045,fitness,2,1679.51,3359.02,0.0,3359.02
ITEM-0017334,ORD-006890,PROD-0077,fitness,3,5150.13,15450.39,772.52,14677.87
ITEM-0017335,ORD-006891,PROD-0184,accessories,1,643.63,643.63,64.36,579.27
ITEM-0017336,ORD-006891,PROD-0051,electronics,2,2126.08,4252.16,0.0,4252.16
ITEM-0017337,ORD-006892,PROD-0046,electronics,2,8569.73,17139.46,856.97,16282.49
ITEM-0017338,ORD-006892,PROD-0049,accessories,3,477.51,1432.53,0.0,1432.53
ITEM-0017339,ORD-006892,PROD-0223,accessories,2,2206.87,4413.74,0.0,4413.74
ITEM-0017340,ORD-006892,PROD-0221,fitness,3,3072.04,9216.12,460.81,8755.31
ITEM-0017341,ORD-006893,PROD-0300,fitness,1,2426.24,2426.24,0.0,2426.24
ITEM-0017342,ORD-006893,PROD-0293,beauty,2,727.58,1455.16,0.0,1455.16
ITEM-0017343,ORD-006893,PROD-0106,accessories,2,1836.07,3672.14,0.0,3672.14
ITEM-0017344,ORD-006894,PROD-0145,fitness,3,1272.31,3816.93,0.0,3816.93
ITEM-0017345,ORD-006894,PROD-0091,electronics,2,10456.9,20913.8,0.0,20913.8
ITEM-0017346,ORD-006894,PROD-0259,electronics,3,9001.33,27003.99,5400.8,21603.19
ITEM-0017347,ORD-006894,PROD-0020,fitness,1,4020.58,4020.58,0.0,4020.58
ITEM-0017348,ORD-006895,PROD-0123,electronics,2,5084.57,10169.14,508.46,9660.68
ITEM-0017349,ORD-006895,PROD-0226,home,2,1409.06,2818.12,0.0,2818.12
ITEM-0017350,ORD-006896,PROD-0269,fitness,3,4982.28,14946.84,0.0,14946.84
ITEM-0017351,ORD-006896,PROD-0288,beauty,2,875.63,1751.26,87.56,1663.7
ITEM-0017352,ORD-006896,PROD-0202,electronics,1,8677.21,8677.21,1301.58,7375.63
ITEM-0017353,ORD-006897,PROD-0054,fitness,3,5185.93,15557.79,0.0,15557.79
ITEM-0017354,ORD-006898,PROD-0065,fitness,3,2606.37,7819.11,781.91,7037.2
ITEM-0017355,ORD-006898,PROD-0034,beauty,2,864.18,1728.36,86.42,1641.94
ITEM-0017356,ORD-006899,PROD-0211,electronics,2,10963.43,21926.86,1096.34,20830.52
ITEM-0017357,ORD-006900,PROD-0115,accessories,2,394.46,788.92,0.0,788.92
ITEM-0017358,ORD-006900,PROD-0283,accessories,2,711.28,1422.56,142.26,1280.3
ITEM-0017359,ORD-006901,PROD-0283,beauty,2,1218.1,2436.2,0.0,2436.2
ITEM-0017360,ORD-006901,PROD-0296,beauty,1,1915.51,1915.51,191.55,1723.96
ITEM-0017361,ORD-006901,PROD-0019,accessories,2,3440.76,6881.52,0.0,6881.52
ITEM-0017362,ORD-006902,PROD-0170,beauty,2,246.05,492.1,49.21,442.89
ITEM-0017363,ORD-006903,PROD-0251,home,2,2802.79,5605.58,0.0,5605.58
ITEM-0017364,ORD-006904,PROD-0289,beauty,1,2071.58,2071.58,207.16,1864.42
ITEM-0017365,ORD-006904,PROD-0192,home,3,3605.05,10815.15,0.0,10815.15
ITEM-0017366,ORD-006904,PROD-0029,home,2,2619.22,5238.44,0.0,5238.44
ITEM-0017367,ORD-006905,PROD-0024,fitness,1,690.43,690.43,138.09,552.34
ITEM-0017368,ORD-006905,PROD-0091,electronics,3,4756.26,14268.78,0.0,14268.78
ITEM-0017369,ORD-006906,PROD-0062,electronics,1,9131.06,9131.06,456.55,8674.51
ITEM-0017370,ORD-006906,PROD-0268,beauty,3,1128.1,3384.3,0.0,3384.3
ITEM-0017371,ORD-006907,PROD-0160,accessories,2,481.16,962.32,144.35,817.97
ITEM-0017372,ORD-006907,PROD-0011,fitness,1,4304.42,4304.42,0.0,4304.42
ITEM-0017373,ORD-006908,PROD-0130,accessories,2,1052.6,2105.2,0.0,2105.2
ITEM-0017374,ORD-006908,PROD-0269,beauty,1,1166.64,1166.64,58.33,1108.31
ITEM-0017375,ORD-006908,PROD-0015,home,1,1195.08,1195.08,0.0,1195.08
ITEM-0017376,ORD-006908,PROD-0103,electronics,2,4381.24,8762.48,876.25,7886.23
ITEM-0017377,ORD-006909,PROD-0079,fitness,2,1727.11,3454.22,0.0,3454.22
ITEM-0017378,ORD-006909,PROD-0201,beauty,2,1376.25,2752.5,275.25,2477.25
ITEM-0017379,ORD-006909,PROD-0094,beauty,2,1343.66,2687.32,403.1,2284.22
ITEM-0017380,ORD-006910,PROD-0033,beauty,3,1350.42,4051.26,810.25,3241.01
ITEM-0017381,ORD-006910,PROD-0058,accessories,2,553.35,1106.7,166.0,940.7
ITEM-0017382,ORD-006910,PROD-0113,home,1,4859.98,4859.98,0.0,4859.98
ITEM-0017383,ORD-006910,PROD-0196,beauty,2,2409.16,4818.32,722.75,4095.57
ITEM-0017384,ORD-006911,PROD-0147,electronics,3,2005.77,6017.31,300.87,5716.44
ITEM-0017385,ORD-006912,PROD-0013,electronics,2,11969.56,23939.12,1196.96,22742.16
ITEM-0017386,ORD-006912,PROD-0011,electronics,2,8304.01,16608.02,0.0,16608.02
ITEM-0017387,ORD-006912,PROD-0030,beauty,3,1667.8,5003.4,0.0,5003.4
ITEM-0017388,ORD-006913,PROD-0230,beauty,2,1222.96,2445.92,0.0,2445.92
ITEM-0017389,ORD-006913,PROD-0249,electronics,2,10164.61,20329.22,2032.92,18296.3
ITEM-0017390,ORD-006914,PROD-0156,home,3,489.63,1468.89,293.78,1175.11
ITEM-0017391,ORD-006915,PROD-0204,home,3,2407.26,7221.78,0.0,7221.78
ITEM-0017392,ORD-006915,PROD-0286,beauty,3,718.23,2154.69,215.47,1939.22
ITEM-0017393,ORD-006915,PROD-0107,accessories,2,3030.98,6061.96,0.0,6061.96
ITEM-0017394,ORD-006915,PROD-0146,accessories,2,3156.4,6312.8,631.28,5681.52
ITEM-0017395,ORD-006916,PROD-0173,beauty,1,258.21,258.21,25.82,232.39
ITEM-0017396,ORD-006916,PROD-0021,beauty,1,327.66,327.66,0.0,327.66
ITEM-0017397,ORD-006916,PROD-0255,home,2,3996.38,7992.76,799.28,7193.48
ITEM-0017398,ORD-006917,PROD-0152,accessories,3,3337.8,10013.4,1502.01,8511.39
ITEM-0017399,ORD-006917,PROD-0219,beauty,2,535.84,1071.68,107.17,964.51
ITEM-0017400,ORD-006918,PROD-0114,home,2,3116.52,6233.04,311.65,5921.39
ITEM-0017401,ORD-006918,PROD-0039,home,2,3982.65,7965.3,0.0,7965.3
ITEM-0017402,ORD-006918,PROD-0011,accessories,2,612.68,1225.36,245.07,980.29
ITEM-0017403,ORD-006918,PROD-0249,electronics,3,2469.54,7408.62,0.0,7408.62
ITEM-0017404,ORD-006919,PROD-0098,beauty,2,2458.76,4917.52,491.75,4425.77
ITEM-0017405,ORD-006920,PROD-0167,accessories,3,2060.04,6180.12,618.01,5562.11
ITEM-0017406,ORD-006920,PROD-0170,home,3,3752.93,11258.79,562.94,10695.85
ITEM-0017407,ORD-006920,PROD-0197,electronics,2,3159.28,6318.56,0.0,6318.56
ITEM-0017408,ORD-006921,PROD-0040,home,1,3258.42,3258.42,325.84,2932.58
ITEM-0017409,ORD-006921,PROD-0052,electronics,2,3140.58,6281.16,314.06,5967.1
ITEM-0017410,ORD-006921,PROD-0238,beauty,1,804.8,804.8,0.0,804.8
ITEM-0017411,ORD-006921,PROD-0009,electronics,2,875.16,1750.32,262.55,1487.77
ITEM-0017412,ORD-006922,PROD-0172,accessories,1,245.36,245.36,12.27,233.09
ITEM-0017413,ORD-006922,PROD-0273,fitness,3,5154.45,15463.35,773.17,14690.18
ITEM-0017414,ORD-006923,PROD-0122,accessories,2,3463.26,6926.52,1038.98,5887.54
ITEM-0017415,ORD-006924,PROD-0007,fitness,1,1318.63,1318.63,0.0,1318.63
ITEM-0017416,ORD-006924,PROD-0101,home,3,4110.99,12332.97,0.0,12332.97
ITEM-0017417,ORD-006924,PROD-0170,fitness,1,1717.78,1717.78,343.56,1374.22
ITEM-0017418,ORD-006925,PROD-0232,home,2,4675.37,9350.74,1402.61,7948.13
ITEM-0017419,ORD-006926,PROD-0222,home,3,3590.08,10770.24,0.0,10770.24
ITEM-0017420,ORD-006926,PROD-0002,electronics,2,6273.5,12547.0,1254.7,11292.3
ITEM-0017421,ORD-006926,PROD-0293,fitness,2,299.14,598.28,59.83,538.45
ITEM-0017422,ORD-006927,PROD-0259,beauty,3,2348.2,7044.6,352.23,6692.37
ITEM-0017423,ORD-006927,PROD-0120,beauty,2,1143.79,2287.58,228.76,2058.82
ITEM-0017424,ORD-006928,PROD-0120,fitness,3,1636.54,4909.62,0.0,4909.62
ITEM-0017425,ORD-006928,PROD-0103,home,3,2246.48,6739.44,673.94,6065.5
ITEM-0017426,ORD-006928,PROD-0197,home,1,2330.7,2330.7,466.14,1864.56
ITEM-0017427,ORD-006928,PROD-0028,fitness,2,4117.93,8235.86,411.79,7824.07
ITEM-0017428,ORD-006929,PROD-0247,home,3,2221.64,6664.92,0.0,6664.92
ITEM-0017429,ORD-006929,PROD-0274,beauty,1,1916.59,1916.59,0.0,1916.59
ITEM-0017430,ORD-006929,PROD-0141,beauty,2,266.36,532.72,0.0,532.72
ITEM-0017431,ORD-006929,PROD-0271,fitness,2,4094.26,8188.52,0.0,8188.52
ITEM-0017432,ORD-006930,PROD-0234,home,2,4209.85,8419.7,0.0,8419.7
ITEM-0017433,ORD-006930,PROD-0124,accessories,1,1198.91,1198.91,179.84,1019.07
ITEM-0017434,ORD-006930,PROD-0057,beauty,3,1509.48,4528.44,452.84,4075.6
