customer_id,signup_date,region,acquisition_channel,customer_segment,customer_status
CUST-01706,2026-03-21,East,paid_search,regular,active
CUST-01707,2026-07-16,Central,organic,new,active
CUST-01708,2026-05-10,South,paid_search,regular,active
CUST-01709,2024-08-18,North,organic,regular,active
CUST-01710,2024-07-19,West,paid_search,new,active
CUST-01711,2024-11-19,Central,affiliate,new,active
CUST-01712,2025-03-19,South,organic,high_value,active
CUST-01713,2026-04-09,South,social,new,active
CUST-01714,2025-11-22,North,referral,regular,active
CUST-01715,2025-08-31,Central,social,regular,active
CUST-01716,2026-04-08,South,organic,regular,active
CUST-01717,2025-09-01,East,paid_search,regular,active
CUST-01718,2024-12-24,Central,social,regular,active
CUST-01719,2025-01-25,North,social,regular,active
CUST-01720,2025-05-03,East,organic,regular,active
CUST-01721,2024-03-25,East,paid_search,regular,active
CUST-01722,2025-11-30,West,social,regular,active
CUST-01723,2025-09-07,South,paid_search,regular,active
CUST-01724,2025-11-20,South,social,new,active
CUST-01725,2025-05-18,North,organic,regular,active
CUST-01726,2026-01-08,West,paid_search,regular,inactive
CUST-01727,2026-06-14,West,affiliate,new,inactive
CUST-01728,2025-06-21,North,paid_search,new,active
CUST-01729,2025-02-23,South,social,regular,active
CUST-01730,2024-04-09,Central,paid_search,regular,active
CUST-01731,2026-01-04,North,paid_search,regular,active
CUST-01732,2026-05-02,South,referral,regular,active
CUST-01733,2025-10-21,East,paid_search,high_value,active
CUST-01734,2026-03-27,South,organic,regular,active
CUST-01735,2026-03-23,South,referral,new,active
CUST-01736,2026-01-22,East,email,high_value,active
CUST-01737,2025-04-19,South,email,new,active
CUST-01738,2024-04-05,East,organic,regular,active
CUST-01739,2024-01-05,West,organic,regular,active
CUST-01740,2024-07-12,East,social,new,active
CUST-01741,2025-02-11,North,organic,regular,active
CUST-01742,2025-12-02,West,organic,regular,active
CUST-01743,2025-03-06,North,affiliate,new,active
CUST-01744,2024-01-23,West,paid_search,new,active
CUST-01745,2024-07-18,South,organic,new,active
CUST-01746,2026-07-12,West,organic,new,active
CUST-01747,2026-07-20,South,paid_search,regular,active
CUST-01748,2024-12-22,South,social,regular,active
CUST-01749,2026-01-29,East,affiliate,regular,active
CUST-01750,2025-11-09,North,organic,regular,active
CUST-01751,2026-05-28,South,organic,new,active
CUST-01752,2026-04-17,West,social,new,active
CUST-01753,2025-08-16,West,paid_search,regular,active
CUST-01754,2025-01-07,North,social,high_value,active
CUST-01755,2025-08-14,Central,referral,regular,active
CUST-01756,2024-10-28,West,social,new,active
CUST-01757,2024-11-24,Central,paid_search,regular,active
CUST-01758,2025-07-28,West,referral,high_value,active
CUST-01759,2025-06-23,West,organic,regular,active
CUST-01760,2025-07-02,East,referral,new,active
CUST-01761,2024-12-29,West,social,new,active
CUST-01762,2025-01-21,Central,social,regular,active
CUST-01763,2024-01-11,North,referral,high_value,active
CUST-01764,2025-07-21,South,social,regular,active
CUST-01765,2025-06-27,North,paid_search,new,active
CUST-01766,2026-06-01,Central,paid_search,regular,active
CUST-01767,2025-04-21,East,email,regular,active
CUST-01768,2025-03-17,West,social,regular,inactive
CUST-01769,2024-03-05,West,organic,regular,active
CUST-01770,2024-07-05,Central,email,regular,active
CUST-01771,2024-11-15,North,social,new,active
CUST-01772,2024-12-22,West,paid_search,regular,inactive
CUST-01773,2024-12-08,Central,organic,regular,active
CUST-01774,2025-01-07,North,paid_search,high_value,active
CUST-01775,2025-12-26,West,organic,regular,active
CUST-01776,2024-05-04,South,organic,regular,active
CUST-01777,2024-11-09,West,paid_search,regular,active
CUST-01778,2024-06-03,East,organic,regular,active
CUST-01779,2024-10-17,South,paid_search,regular,active
CUST-01780,2025-10-07,North,email,regular,active
CUST-01781,2024-02-15,North,paid_search,regular,active
CUST-01782,2024-11-16,North,referral,regular,active
CUST-01783,2024-01-24,West,referral,regular,inactive
CUST-01784,2026-06-19,South,social,new,active
CUST-01785,2025-11-17,South,referral,regular,active
CUST-01786,2024-08-18,West,affiliate,regular,active
CUST-01787,2024-07-06,West,paid_search,regular,active
CUST-01788,2024-04-04,East,email,regular,active
CUST-01789,2025-03-22,Central,organic,regular,active
CUST-01790,2025-12-11,South,email,regular,active
CUST-01791,2025-07-05,West,social,regular,inactive
CUST-01792,2026-04-10,North,organic,new,active
CUST-01793,2024-11-20,West,paid_search,regular,active
CUST-01794,2024-09-19,Central,referral,regular,active
CUST-01795,2025-03-27,West,paid_search,regular,active
CUST-01796,2024-07-10,East,organic,regular,active
CUST-01797,2026-07-09,West,organic,regular,active
CUST-01798,2024-06-24,South,social,new,active
CUST-01799,2025-03-28,West,affiliate,regular,active
CUST-01800,2025-05-07,West,email,new,active
CUST-01801,2024-02-24,Central,paid_search,regular,active
CUST-01802,2025-03-18,East,organic,regular,active
CUST-01803,2025-03-05,North,organic,regular,active
CUST-01804,2024-09-02,East,paid_search,regular,active
CUST-01805,2024-05-01,North,affiliate,high_value,active
CUST-01806,2024-02-13,South,email,regular,active
CUST-01807,2024-01-10,South,paid_search,regular,active
CUST-01808,2025-03-30,West,social,high_value,active
CUST-01809,2024-03-26,South,paid_search,regular,inactive
CUST-01810,2026-06-23,North,social,regular,inactive
CUST-01811,2024-08-19,North,social,new,active
CUST-01812,2025-09-07,Central,email,new,inactive
CUST-01813,2025-09-27,West,social,new,active
CUST-01814,2025-04-12,North,referral,new,inactive
CUST-01815,2026-04-13,North,paid_search,regular,inactive
CUST-01816,2024-04-15,East,organic,new,active
CUST-01817,2024-08-09,South,organic,regular,active
CUST-01818,2024-08-26,East,social,new,active
CUST-01819,2024-05-08,East,social,new,active
CUST-01820,2024-10-05,Central,social,high_value,inactive
CUST-01821,2024-10-22,South,email,regular,active
CUST-01822,2025-12-22,West,paid_search,high_value,active
CUST-01823,2024-10-12,North,email,regular,active
CUST-01824,2026-04-06,Central,email,new,active
CUST-01825,2025-12-29,Central,paid_search,regular,active
CUST-01826,2026-04-30,West,paid_search,regular,active
CUST-01827,2024-04-10,East,organic,new,active
CUST-01828,2026-07-17,South,paid_search,high_value,inactive
CUST-01829,2025-08-02,West,affiliate,regular,active
CUST-01830,2026-07-15,West,referral,regular,inactive
CUST-01831,2024-12-01,South,social,regular,active
CUST-01832,2026-06-17,East,paid_search,regular,active
CUST-01833,2025-07-09,East,email,new,active
CUST-01834,2024-03-09,West,email,high_value,active
CUST-01835,2025-01-22,West,paid_search,regular,active
CUST-01836,2024-05-10,West,affiliate,new,active
CUST-01837,2026-06-06,West,organic,new,active
CUST-01838,2024-10-14,South,organic,regular,active
CUST-01839,2024-07-29,South,organic,high_value,active
CUST-01840,2025-06-05,North,organic,high_value,active
CUST-01841,2025-02-05,West,referral,regular,active
CUST-01842,2024-04-02,East,paid_search,high_value,active
CUST-01843,2026-02-09,East,paid_search,regular,active
CUST-01844,2026-03-08,South,paid_search,new,active
CUST-01845,2025-12-01,South,paid_search,regular,active
CUST-01846,2025-08-04,East,paid_search,new,active
CUST-01847,2025-01-15,South,organic,new,active
CUST-01848,2025-05-26,North,email,regular,active
CUST-01849,2025-05-06,West,organic,new,active
CUST-01850,2024-06-05,South,affiliate,high_value,inactive
CUST-01851,2024-03-19,South,organic,high_value,active
CUST-01852,2024-08-27,East,email,regular,active
CUST-01853,2025-03-04,West,affiliate,regular,active
CUST-01854,2024-06-01,South,organic,regular,active
CUST-01855,2024-04-11,West,organic,new,active
CUST-01856,2026-03-14,Central,referral,new,active
CUST-01857,2024-12-20,West,paid_search,new,inactive
CUST-01858,2025-07-05,East,social,new,inactive
CUST-01859,2025-05-09,West,organic,new,active
CUST-01860,2025-11-24,East,paid_search,new,active
CUST-01861,2025-11-28,South,social,new,active
CUST-01862,2024-10-06,East,referral,high_value,active
CUST-01863,2026-03-10,South,paid_search,new,active
CUST-01864,2024-12-16,North,affiliate,new,active
CUST-01865,2026-02-26,South,email,regular,active
CUST-01866,2025-01-17,North,organic,regular,active
CUST-01867,2024-04-15,South,paid_search,regular,active
CUST-01868,2025-12-17,East,organic,new,active
CUST-01869,2024-01-30,Central,paid_search,regular,active
CUST-01870,2025-12-29,North,social,regular,active
CUST-01871,2024-02-11,West,paid_search,regular,active
CUST-01872,2024-07-14,East,organic,regular,active
CUST-01873,2025-07-23,North,email,regular,active
CUST-01874,2026-06-06,South,social,regular,active
CUST-01875,2025-01-20,North,social,new,active
CUST-01876,2024-04-24,South,social,regular,active
CUST-01877,2024-08-08,South,organic,new,active
CUST-01878,2026-04-25,South,email,new,active
CUST-01879,2025-11-16,East,paid_search,regular,active
CUST-01880,2024-04-05,North,paid_search,new,active
CUST-01881,2024-12-29,North,organic,new,active
CUST-01882,2024-09-07,North,social,regular,inactive
CUST-01883,2024-06-17,East,social,regular,active
CUST-01884,2026-03-09,South,paid_search,regular,active
CUST-01885,2025-08-05,East,affiliate,high_value,active
CUST-01886,2024-06-19,South,affiliate,high_value,active
CUST-01887,2025-09-05,North,organic,regular,active
CUST-01888,2025-01-25,Central,email,new,active
CUST-01889,2024-02-28,North,paid_search,regular,active
CUST-01890,2025-02-28,North,referral,regular,active
CUST-01891,2024-06-24,North,organic,regular,active
CUST-01892,2024-08-20,Central,paid_search,new,active
CUST-01893,2026-04-09,East,paid_search,new,active
CUST-01894,2025-11-01,East,paid_search,new,active
CUST-01895,2024-05-07,Central,email,new,active
CUST-01896,2026-03-13,North,social,new,active
CUST-01897,2025-06-25,Central,organic,high_value,active
CUST-01898,2026-04-04,South,social,new,active
CUST-01899,2025-12-05,West,referral,regular,active
CUST-01900,2024-11-16,East,affiliate,high_value,active
CUST-01901,2025-05-19,South,social,regular,active
CUST-01902,2025-05-16,Central,paid_search,regular,inactive
CUST-01903,2025-11-10,North,organic,regular,active
CUST-01904,2024-08-22,Central,referral,new,active
CUST-01905,2024-11-10,South,email,regular,inactive
CUST-01906,2024-08-19,West,social,regular,active
CUST-01907,2024-10-06,Central,referral,regular,active
CUST-01908,2024-06-01,North,organic,regular,active
CUST-01909,2024-02-05,Central,email,high_value,active
CUST-01910,2026-06-05,East,organic,regular,active
CUST-01911,2024-03-12,West,organic,regular,active
CUST-01912,2026-04-17,North,paid_search,regular,active
CUST-01913,2024-01-04,East,paid_search,regular,active
CUST-01914,2026-01-03,West,referral,regular,active
CUST-01915,2024-11-06,East,paid_search,regular,active
CUST-01916,2025-05-03,North,affiliate,high_value,active
CUST-01917,2024-09-23,South,email,new,active
CUST-01918,2025-04-08,Central,email,regular,active
CUST-01919,2025-03-02,North,referral,new,active
CUST-01920,2025-05-15,West,paid_search,regular,active
CUST-01921,2025-01-06,Central,paid_search,regular,active
CUST-01922,2025-05-21,North,organic,regular,active
CUST-01923,2026-02-17,North,paid_search,regular,active
CUST-01924,2025-02-14,West,referral,regular,active
CUST-01925,2024-12-07,North,social,new,active
CUST-01926,2024-05-05,East,paid_search,new,active
CUST-01927,2024-12-05,West,organic,new,active
CUST-01928,2024-04-29,East,social,high_value,inactive
CUST-01929,2024-06-21,South,email,new,active
CUST-01930,2026-06-17,West,paid_search,high_value,active
CUST-01931,2024-03-26,East,email,new,active
CUST-01932,2025-03-31,South,social,regular,active
CUST-01933,2026-02-25,East,affiliate,regular,active
CUST-01934,2026-06-17,Central,paid_search,regular,inactive
CUST-01935,2024-05-19,West,social,regular,active
CUST-01936,2024-06-04,East,organic,regular,inactive
CUST-01937,2024-12-17,South,paid_search,high_value,active
CUST-01938,2025-06-07,North,email,regular,active
CUST-01939,2026-06-24,South,social,new,active
CUST-01940,2024-07-15,North,organic,new,inactive
CUST-01941,2024-06-04,Central,affiliate,regular,active
CUST-01942,2024-08-27,South,organic,regular,active
CUST-01943,2026-04-04,West,social,regular,active
CUST-01944,2024-01-30,North,referral,regular,active
CUST-01945,2024-12-25,South,social,regular,active
CUST-01946,2024-04-23,South,affiliate,regular,active
CUST-01947,2024-05-28,South,social,regular,active
CUST-01948,2026-05-14,West,affiliate,regular,active
CUST-01949,2024-01-03,Central,email,regular,active
CUST-01950,2024-10-30,Central,email,high_value,active
CUST-01951,2026-05-13,North,organic,regular,active
CUST-01952,2025-07-27,West,email,high_value,active
CUST-01953,2024-03-09,North,organic,new,active
CUST-01954,2025-03-15,Central,referral,regular,inactive
CUST-01955,2026-07-04,East,organic,regular,active
CUST-01956,2025-01-13,South,organic,regular,active
CUST-01957,2025-05-13,North,affiliate,new,active
CUST-01958,2025-05-17,North,organic,regular,active
CUST-01959,2025-09-15,South,paid_search,regular,active
CUST-01960,2024-06-26,Central,email,high_value,active
CUST-01961,2026-03-02,West,organic,regular,active
CUST-01962,2026-07-21,Central,organic,new,active
CUST-01963,2024-05-15,North,social,regular,active
CUST-01964,2026-02-10,East,organic,regular,active
CUST-01965,2026-02-09,South,organic,new,active
CUST-01966,2025-11-30,East,organic,regular,active
CUST-01967,2024-12-16,South,paid_search,regular,active
CUST-01968,2025-03-18,South,paid_search,new,active
CUST-01969,2026-03-02,East,organic,regular,inactive
CUST-01970,2024-05-25,South,social,regular,active
CUST-01971,2026-02-20,East,social,regular,active
CUST-01972,2026-05-18,West,organic,regular,active
CUST-01973,2025-10-05,North,paid_search,new,active
CUST-01974,2024-11-18,Central,referral,high_value,active
CUST-01975,2025-06-11,East,social,regular,active
CUST-01976,2024-02-18,West,paid_search,new,active
CUST-01977,2026-05-28,West,paid_search,regular,active
CUST-01978,2024-11-19,West,organic,new,inactive
CUST-01979,2024-02-24,West,affiliate,regular,active
CUST-01980,2026-01-19,Central,referral,regular,active
CUST-01981,2025-09-12,East,referral,high_value,active
CUST-01982,2025-08-10,South,organic,high_value,active
CUST-01983,2024-02-21,North,paid_search,new,active
CUST-01984,2025-12-09,East,organic,regular,active
CUST-01985,2025-08-24,North,paid_search,new,active
CUST-01986,2026-01-18,South,paid_search,regular,active
CUST-01987,2026-02-19,North,social,regular,active
CUST-01988,2024-07-19,East,organic,new,inactive
CUST-01989,2024-07-18,North,referral,new,active
CUST-01990,2026-05-21,East,organic,new,active
CUST-01991,2025-05-16,West,organic,new,inactive
CUST-01992,2025-02-17,West,affiliate,new,active
CUST-01993,2024-09-28,South,email,high_value,active
CUST-01994,2025-08-25,East,paid_search,regular,active
CUST-01995,2025-12-12,East,social,regular,active
CUST-01996,2024-01-04,East,organic,regular,inactive
CUST-01997,2025-06-05,West,organic,regular,active
CUST-01998,2026-07-25,South,social,regular,active
CUST-01999,2024-09-22,Central,paid_search,high_value,inactive
CUST-02000,2024-09-22,North,social,regular,active
