session_id,customer_id,session_start,traffic_source,device_type,started_checkout,completed_purchase,order_id
SES-0017130,CUST-01047,2026-07-16 00:29:00,organic_search,mobile,False,False,
SES-0017131,CUST-00262,2025-01-07 13:43:00,paid_search,mobile,False,False,
SES-0017132,,2026-06-17 16:46:00,direct,mobile,False,False,
SES-0017133,,2026-06-16 09:36:00,organic_search,mobile,True,False,
SES-0017134,CUST-01697,2026-03-07 14:04:00,social,mobile,False,False,
SES-0017135,CUST-00976,2025-10-12 22:50:00,affiliate,mobile,False,False,
SES-0017136,CUST-00995,2025-09-29 08:15:00,email,desktop,False,False,
SES-0017137,CUST-01661,2026-01-15 02:00:00,direct,tablet,True,True,ORD-000935
SES-0017138,CUST-01612,2026-06-17 11:44:00,organic_search,mobile,False,False,
SES-0017139,CUST-00705,2025-02-03 14:42:00,social,mobile,False,False,
SES-0017140,CUST-00360,2025-08-11 13:38:00,social,mobile,False,False,
SES-0017141,CUST-01725,2025-05-02 14:42:00,direct,desktop,False,False,
SES-0017142,CUST-01635,2025-05-18 05:00:00,organic_search,tablet,False,False,
SES-0017143,CUST-00656,2025-09-21 16:52:00,affiliate,desktop,False,False,
SES-0017144,CUST-00769,2026-04-29 20:22:00,social,desktop,False,False,
SES-0017145,CUST-00731,2025-10-17 08:39:00,direct,desktop,True,False,
SES-0017146,,2025-01-26 14:28:00,affiliate,mobile,True,False,
SES-0017147,,2025-06-29 18:22:00,paid_search,desktop,False,False,
SES-0017148,,2026-02-18 12:23:00,organic_search,mobile,True,False,
SES-0017149,,2026-05-31 23:14:00,direct,mobile,True,False,
SES-0017150,CUST-00929,2025-03-09 10:36:00,email,mobile,False,False,
SES-0017151,CUST-01252,2025-09-09 07:18:00,affiliate,mobile,True,True,ORD-003043
SES-0017152,CUST-01177,2025-11-27 01:21:00,direct,desktop,False,False,
SES-0017153,CUST-00501,2025-09-03 06:33:00,social,mobile,True,True,ORD-004498
SES-0017154,CUST-01064,2026-03-14 20:06:00,social,desktop,False,False,
SES-0017155,,2025-01-01 15:21:00,paid_search,mobile,False,False,
SES-0017156,CUST-00785,2025-09-08 08:02:00,social,mobile,True,True,ORD-001467
SES-0017157,CUST-01633,2025-09-20 22:41:00,organic_search,mobile,False,False,
SES-0017158,CUST-01433,2025-03-27 17:44:00,direct,tablet,False,False,
SES-0017159,CUST-01323,2025-12-10 08:55:00,paid_search,mobile,False,False,
SES-0017160,CUST-00930,2025-09-16 18:00:00,organic_search,mobile,True,True,ORD-003562
SES-0017161,CUST-01038,2025-02-24 23:21:00,social,mobile,False,False,
SES-0017162,,2025-10-06 05:48:00,affiliate,desktop,True,False,
SES-0017163,CUST-01125,2025-07-29 16:44:00,social,mobile,True,True,ORD-000615
SES-0017164,CUST-01978,2025-12-05 15:17:00,paid_search,mobile,True,True,ORD-005393
SES-0017165,CUST-00688,2025-08-03 22:14:00,direct,tablet,False,False,
SES-0017166,,2025-05-17 02:51:00,organic_search,mobile,True,False,
SES-0017167,CUST-00053,2026-03-17 21:21:00,paid_search,desktop,False,False,
SES-0017168,CUST-00660,2025-08-11 05:21:00,paid_search,desktop,False,False,
SES-0017169,CUST-01553,2025-01-02 12:11:00,paid_search,tablet,False,False,
SES-0017170,CUST-00767,2025-08-30 14:30:00,social,mobile,False,False,
SES-0017171,,2025-07-10 05:39:00,paid_search,desktop,False,False,
SES-0017172,CUST-00855,2025-04-20 17:12:00,affiliate,mobile,True,True,ORD-007694
SES-0017173,CUST-00309,2025-01-02 08:50:00,paid_search,desktop,False,False,
SES-0017174,CUST-00346,2025-11-05 05:37:00,organic_search,mobile,False,False,
SES-0017175,CUST-00913,2026-07-09 13:17:00,organic_search,mobile,True,True,ORD-001183
SES-0017176,CUST-01496,2025-05-27 04:47:00,paid_search,mobile,False,False,
SES-0017177,CUST-01012,2026-05-07 19:35:00,direct,mobile,False,False,
SES-0017178,,2026-07-07 20:18:00,email,tablet,False,False,
SES-0017179,CUST-00739,2026-06-10 00:55:00,organic_search,mobile,False,False,
SES-0017180,,2026-01-25 16:56:00,affiliate,mobile,False,False,
SES-0017181,,2026-06-16 10:22:00,organic_search,mobile,False,False,
SES-0017182,CUST-00792,2025-11-19 09:04:00,paid_search,mobile,True,False,
SES-0017183,,2025-10-26 01:32:00,paid_search,mobile,False,False,
SES-0017184,CUST-01820,2026-01-09 15:09:00,paid_search,mobile,False,False,
SES-0017185,,2025-09-26 23:52:00,organic_search,mobile,False,False,
SES-0017186,,2025-03-20 22:23:00,social,mobile,False,False,
SES-0017187,CUST-00389,2026-01-03 06:10:00,paid_search,mobile,True,True,ORD-003224
SES-0017188,CUST-01975,2025-05-04 22:19:00,direct,desktop,True,True,ORD-007139
SES-0017189,,2025-10-27 02:51:00,paid_search,mobile,False,False,
SES-0017190,CUST-01188,2025-06-03 04:45:00,social,mobile,False,False,
SES-0017191,CUST-00179,2026-07-27 01:05:00,affiliate,mobile,False,False,
SES-0017192,CUST-01903,2025-09-22 08:07:00,direct,mobile,False,False,
SES-0017193,CUST-00014,2025-06-23 10:18:00,social,mobile,True,False,
SES-0017194,CUST-00053,2026-07-11 11:33:00,organic_search,desktop,False,False,
SES-0017195,CUST-00016,2026-07-28 09:05:00,direct,mobile,True,True,ORD-002668
SES-0017196,,2025-11-25 20:14:00,affiliate,mobile,False,False,
SES-0017197,CUST-01456,2025-01-05 20:13:00,paid_search,mobile,False,False,
SES-0017198,,2026-02-15 05:30:00,direct,desktop,False,False,
SES-0017199,CUST-00619,2025-01-09 08:18:00,email,desktop,False,False,
SES-0017200,CUST-00370,2025-07-18 10:21:00,organic_search,mobile,False,False,
SES-0017201,CUST-01660,2026-02-25 09:49:00,paid_search,desktop,False,False,
SES-0017202,CUST-00183,2025-11-09 01:31:00,email,desktop,True,False,
SES-0017203,CUST-01205,2026-01-15 22:28:00,organic_search,mobile,True,False,
SES-0017204,CUST-00163,2025-02-27 07:09:00,paid_search,desktop,True,True,ORD-006332
SES-0017205,CUST-01587,2025-06-17 00:19:00,social,mobile,False,False,
SES-0017206,CUST-00269,2025-09-30 18:38:00,paid_search,mobile,False,False,
SES-0017207,CUST-01914,2025-11-23 11:43:00,paid_search,desktop,False,False,
SES-0017208,CUST-00376,2025-03-21 21:45:00,affiliate,mobile,False,False,
SES-0017209,CUST-01907,2025-01-17 00:30:00,paid_search,mobile,False,False,
SES-0017210,CUST-00507,2026-03-04 05:19:00,paid_search,mobile,False,False,
SES-0017211,,2026-07-29 05:05:00,email,mobile,False,False,
SES-0017212,CUST-00290,2025-03-26 10:45:00,organic_search,mobile,False,False,
SES-0017213,CUST-00863,2026-05-23 07:56:00,organic_search,mobile,True,False,
SES-0017214,,2025-06-17 12:16:00,email,desktop,False,False,
SES-0017215,CUST-01749,2026-02-13 17:08:00,affiliate,desktop,True,False,
SES-0017216,,2026-07-01 00:44:00,email,mobile,False,False,
SES-0017217,,2025-11-10 14:20:00,organic_search,mobile,False,False,
SES-0017218,CUST-00771,2026-06-25 15:36:00,paid_search,mobile,False,False,
SES-0017219,CUST-00092,2025-03-20 05:26:00,paid_search,tablet,False,False,
SES-0017220,,2025-12-29 05:29:00,paid_search,desktop,False,False,
SES-0017221,,2025-10-18 08:46:00,affiliate,mobile,False,False,
SES-0017222,,2026-02-16 13:12:00,email,mobile,False,False,
SES-0017223,,2025-12-29 14:46:00,direct,mobile,False,False,
SES-0017224,CUST-01881,2026-07-02 17:19:00,paid_search,desktop,False,False,
SES-0017225,CUST-01527,2025-06-04 07:30:00,affiliate,desktop,False,False,
SES-0017226,CUST-01385,2026-07-02 12:02:00,organic_search,mobile,False,False,
SES-0017227,CUST-00737,2026-03-10 15:17:00,organic_search,mobile,False,False,
SES-0017228,CUST-01494,2025-01-18 03:35:00,paid_search,desktop,True,True,ORD-007981
SES-0017229,,2025-08-11 22:04:00,organic_search,mobile,False,False,
SES-0017230,CUST-00184,2025-01-03 01:19:00,email,mobile,True,True,ORD-005218
SES-0017231,CUST-00165,2025-01-01 10:29:00,social,mobile,False,False,
SES-0017232,CUST-00539,2026-04-15 08:10:00,organic_search,mobile,False,False,
SES-0017233,,2025-05-01 15:05:00,organic_search,desktop,False,False,
SES-0017234,CUST-00248,2025-04-12 05:08:00,organic_search,desktop,False,False,
SES-0017235,CUST-00772,2025-08-22 12:35:00,paid_search,mobile,True,False,
SES-0017236,CUST-00753,2025-11-17 04:50:00,paid_search,mobile,True,False,
SES-0017237,CUST-01403,2026-05-10 11:08:00,paid_search,mobile,False,False,
SES-0017238,CUST-01295,2026-06-20 20:55:00,direct,desktop,True,False,
SES-0017239,CUST-01824,2025-02-24 02:42:00,paid_search,mobile,False,False,
SES-0017240,,2025-02-07 14:33:00,direct,desktop,True,False,
SES-0017241,,2025-04-26 03:24:00,organic_search,tablet,False,False,
SES-0017242,CUST-00740,2025-02-26 10:27:00,organic_search,mobile,True,True,ORD-000131
SES-0017243,,2025-10-19 23:54:00,social,tablet,False,False,
SES-0017244,CUST-00406,2025-06-26 14:58:00,social,mobile,False,False,
SES-0017245,CUST-01604,2025-08-16 22:13:00,direct,mobile,False,False,
SES-0017246,,2025-04-04 09:20:00,organic_search,mobile,False,False,
SES-0017247,CUST-01181,2025-04-18 01:18:00,email,mobile,True,True,ORD-006949
SES-0017248,,2025-01-29 09:57:00,paid_search,mobile,False,False,
SES-0017249,CUST-00655,2025-09-21 16:21:00,paid_search,desktop,True,False,
SES-0017250,,2025-04-29 04:48:00,paid_search,mobile,False,False,
SES-0017251,,2025-06-12 16:16:00,social,mobile,True,False,
SES-0017252,CUST-00997,2025-09-25 14:07:00,organic_search,desktop,False,False,
SES-0017253,CUST-00410,2026-03-16 16:20:00,organic_search,tablet,True,True,ORD-005291
SES-0017254,CUST-01211,2026-07-24 07:39:00,email,tablet,False,False,
SES-0017255,,2025-10-07 18:23:00,organic_search,desktop,True,False,
SES-0017256,,2025-03-05 03:57:00,email,mobile,False,False,
SES-0017257,CUST-00901,2026-01-07 17:10:00,social,mobile,True,True,ORD-002984
SES-0017258,CUST-01887,2026-06-19 04:15:00,paid_search,mobile,False,False,
SES-0017259,CUST-01892,2025-03-14 04:32:00,affiliate,mobile,False,False,
SES-0017260,CUST-00057,2025-11-16 13:21:00,email,mobile,True,False,
SES-0017261,CUST-00179,2025-10-14 14:07:00,direct,mobile,False,False,
SES-0017262,CUST-00756,2026-07-30 12:23:00,social,mobile,False,False,
SES-0017263,CUST-00701,2025-01-17 20:05:00,direct,mobile,True,True,ORD-007130
SES-0017264,CUST-01527,2026-01-26 02:09:00,direct,desktop,False,False,
SES-0017265,CUST-00385,2025-04-02 14:19:00,direct,mobile,False,False,
SES-0017266,CUST-01141,2026-01-20 11:49:00,social,desktop,False,False,
SES-0017267,CUST-00124,2025-11-29 16:21:00,social,desktop,True,True,ORD-004279
SES-0017268,CUST-00094,2025-05-01 09:43:00,direct,mobile,True,False,
SES-0017269,CUST-01368,2026-03-17 15:56:00,paid_search,mobile,False,False,
SES-0017270,CUST-00351,2025-08-29 21:21:00,direct,mobile,True,True,ORD-007127
SES-0017271,CUST-01612,2025-07-28 09:40:00,social,mobile,False,False,
SES-0017272,CUST-00528,2025-05-20 18:35:00,paid_search,mobile,False,False,
SES-0017273,CUST-00916,2025-10-21 18:38:00,organic_search,mobile,False,False,
SES-0017274,CUST-01166,2025-06-24 07:46:00,paid_search,mobile,False,False,
SES-0017275,CUST-00785,2025-12-16 10:34:00,organic_search,mobile,False,False,
SES-0017276,CUST-01832,2025-09-29 01:15:00,email,desktop,False,False,
SES-0017277,CUST-01495,2025-12-31 19:53:00,affiliate,tablet,True,True,ORD-004460
SES-0017278,CUST-00516,2025-10-04 14:36:00,direct,desktop,False,False,
SES-0017279,,2025-02-02 13:36:00,email,desktop,False,False,
SES-0017280,CUST-01250,2026-01-04 18:47:00,email,mobile,False,False,
SES-0017281,,2026-06-16 06:15:00,organic_search,desktop,False,False,
SES-0017282,CUST-01838,2025-10-16 20:59:00,direct,tablet,False,False,
SES-0017283,CUST-00463,2025-12-16 05:27:00,social,desktop,True,False,
SES-0017284,CUST-01544,2025-12-29 17:54:00,organic_search,mobile,True,False,
SES-0017285,CUST-00023,2026-03-27 00:55:00,direct,mobile,True,False,
SES-0017286,CUST-01961,2025-06-25 23:32:00,paid_search,tablet,False,False,
SES-0017287,CUST-01388,2025-05-02 10:11:00,paid_search,mobile,True,False,
SES-0017288,,2026-03-21 18:02:00,direct,mobile,True,False,
SES-0017289,,2025-10-15 01:00:00,paid_search,mobile,True,False,
SES-0017290,,2025-03-30 09:50:00,organic_search,desktop,False,False,
SES-0017291,CUST-01982,2025-06-14 09:25:00,organic_search,mobile,True,False,
SES-0017292,CUST-01597,2026-02-22 10:57:00,paid_search,mobile,False,False,
SES-0017293,CUST-01661,2025-03-10 22:23:00,organic_search,desktop,False,False,
SES-0017294,,2025-08-01 09:01:00,direct,desktop,False,False,
SES-0017295,,2025-06-15 03:52:00,paid_search,desktop,False,False,
SES-0017296,CUST-00639,2025-08-20 18:25:00,affiliate,desktop,False,False,
SES-0017297,,2025-04-18 23:46:00,direct,desktop,False,False,
SES-0017298,CUST-00016,2026-03-23 12:10:00,organic_search,desktop,True,False,
SES-0017299,CUST-01751,2025-12-25 07:23:00,paid_search,mobile,False,False,
SES-0017300,,2025-06-03 06:47:00,organic_search,tablet,False,False,
SES-0017301,CUST-01226,2026-01-01 10:47:00,organic_search,mobile,False,False,
SES-0017302,CUST-00193,2026-02-21 19:13:00,organic_search,mobile,False,False,
SES-0017303,CUST-00092,2025-11-14 07:17:00,direct,mobile,True,False,
SES-0017304,,2025-08-04 06:28:00,direct,mobile,False,False,
SES-0017305,CUST-01412,2025-10-29 08:53:00,direct,mobile,True,False,
SES-0017306,CUST-01745,2025-12-13 06:36:00,organic_search,mobile,True,True,ORD-000039
SES-0017307,CUST-00093,2025-02-18 04:08:00,organic_search,mobile,False,False,
SES-0017308,,2026-06-15 04:58:00,paid_search,desktop,True,False,
SES-0017309,CUST-00281,2026-01-12 10:43:00,organic_search,desktop,False,False,
SES-0017310,CUST-00171,2026-07-02 22:53:00,direct,mobile,False,False,
SES-0017311,CUST-01291,2026-06-27 22:33:00,paid_search,desktop,False,False,
SES-0017312,,2026-01-16 14:27:00,organic_search,mobile,False,False,
SES-0017313,CUST-01562,2026-07-30 17:40:00,affiliate,mobile,False,False,
SES-0017314,CUST-01118,2025-06-08 01:34:00,social,tablet,False,False,
SES-0017315,CUST-01451,2026-06-24 02:13:00,paid_search,mobile,False,False,
SES-0017316,CUST-00420,2025-09-16 19:04:00,social,mobile,False,False,
SES-0017317,CUST-00687,2025-06-24 02:46:00,paid_search,desktop,False,False,
SES-0017318,CUST-00494,2025-04-07 13:02:00,organic_search,mobile,False,False,
SES-0017319,CUST-00875,2025-06-17 06:46:00,organic_search,mobile,True,True,ORD-007695
SES-0017320,CUST-00857,2025-12-18 06:06:00,organic_search,desktop,False,False,
SES-0017321,,2025-04-21 17:07:00,paid_search,mobile,False,False,
SES-0017322,CUST-00633,2025-09-11 09:44:00,organic_search,desktop,False,False,
SES-0017323,CUST-01047,2026-02-15 07:47:00,affiliate,mobile,False,False,
SES-0017324,CUST-00480,2025-10-18 22:53:00,paid_search,mobile,False,False,
SES-0017325,CUST-00360,2025-11-13 15:20:00,organic_search,mobile,False,False,
SES-0017326,,2026-03-19 11:37:00,email,mobile,False,False,
SES-0017327,CUST-01012,2025-02-08 03:33:00,social,tablet,False,False,
SES-0017328,CUST-00399,2026-04-19 18:23:00,social,mobile,False,False,
SES-0017329,CUST-00605,2026-04-21 17:13:00,email,mobile,False,False,
SES-0017330,CUST-01326,2025-03-12 15:26:00,organic_search,mobile,True,False,
SES-0017331,,2025-10-28 21:05:00,organic_search,mobile,False,False,
SES-0017332,CUST-01105,2026-01-21 13:58:00,email,desktop,False,False,
SES-0017333,,2025-02-15 11:29:00,social,mobile,False,False,
SES-0017334,CUST-01424,2025-09-10 12:33:00,paid_search,mobile,True,False,
SES-0017335,CUST-01893,2025-10-02 15:54:00,affiliate,desktop,False,False,
SES-0017336,CUST-01662,2025-10-03 15:40:00,paid_search,mobile,True,False,
SES-0017337,CUST-01805,2025-05-01 07:38:00,paid_search,mobile,True,False,
SES-0017338,CUST-00143,2026-01-08 21:19:00,organic_search,mobile,True,False,
SES-0017339,,2025-10-10 13:09:00,direct,mobile,True,False,
SES-0017340,CUST-01138,2026-07-07 04:05:00,organic_search,desktop,False,False,
SES-0017341,CUST-00359,2026-06-21 08:23:00,affiliate,mobile,False,False,
SES-0017342,CUST-00378,2026-07-25 05:53:00,email,mobile,False,False,
SES-0017343,CUST-01157,2025-10-29 12:42:00,direct,desktop,True,True,ORD-003960
SES-0017344,,2025-08-06 05:26:00,organic_search,mobile,False,False,
SES-0017345,,2026-01-13 12:44:00,direct,mobile,False,False,
SES-0017346,CUST-00846,2026-03-16 13:06:00,organic_search,mobile,False,False,
SES-0017347,,2026-02-10 14:29:00,email,desktop,False,False,
SES-0017348,,2025-01-14 20:13:00,social,mobile,False,False,
SES-0017349,CUST-01714,2025-02-15 11:21:00,social,desktop,False,False,
SES-0017350,CUST-01536,2026-01-02 15:01:00,paid_search,mobile,False,False,
SES-0017351,CUST-01017,2026-07-09 01:41:00,organic_search,mobile,True,True,ORD-006641
SES-0017352,CUST-01938,2025-10-19 09:02:00,social,desktop,True,True,ORD-003588
SES-0017353,CUST-01228,2026-05-19 20:15:00,email,mobile,True,False,
SES-0017354,CUST-01728,2026-03-16 00:19:00,paid_search,mobile,False,False,
SES-0017355,CUST-01798,2025-11-08 12:24:00,organic_search,tablet,False,False,
SES-0017356,,2025-11-28 12:38:00,paid_search,desktop,False,False,
SES-0017357,CUST-00464,2026-07-16 23:14:00,paid_search,mobile,False,False,
SES-0017358,CUST-01435,2025-12-02 12:00:00,paid_search,mobile,False,False,
SES-0017359,CUST-01383,2025-03-30 08:05:00,social,mobile,True,False,
SES-0017360,,2026-03-21 10:25:00,paid_search,mobile,True,False,
SES-0017361,CUST-00328,2025-12-07 04:10:00,social,mobile,False,False,
SES-0017362,CUST-01825,2025-01-05 15:29:00,organic_search,mobile,False,False,
SES-0017363,,2025-03-21 14:49:00,paid_search,mobile,False,False,
SES-0017364,CUST-00482,2026-03-08 02:54:00,paid_search,mobile,False,False,
SES-0017365,,2025-09-28 15:19:00,direct,mobile,False,False,
SES-0017366,CUST-00676,2025-11-29 17:13:00,paid_search,mobile,False,False,
SES-0017367,,2026-04-14 21:58:00,organic_search,desktop,False,False,
SES-0017368,,2025-04-02 06:17:00,paid_search,desktop,True,False,
SES-0017369,CUST-01789,2025-03-15 02:57:00,paid_search,mobile,False,False,
SES-0017370,CUST-00450,2025-05-21 14:42:00,affiliate,mobile,True,True,ORD-005469
SES-0017371,CUST-01682,2026-04-03 00:32:00,email,mobile,False,False,
SES-0017372,CUST-01049,2025-06-12 19:42:00,affiliate,desktop,False,False,
SES-0017373,CUST-01457,2026-07-23 16:55:00,paid_search,desktop,False,False,
SES-0017374,,2026-05-19 04:29:00,paid_search,desktop,False,False,
SES-0017375,CUST-00818,2025-08-06 11:57:00,social,desktop,False,False,
SES-0017376,CUST-00010,2026-05-11 09:04:00,paid_search,desktop,False,False,
SES-0017377,CUST-01067,2026-05-31 05:16:00,organic_search,mobile,False,False,
SES-0017378,CUST-01770,2026-06-04 15:36:00,affiliate,mobile,False,False,
SES-0017379,CUST-00098,2026-03-23 21:51:00,organic_search,tablet,False,False,
SES-0017380,CUST-00834,2026-03-31 15:52:00,social,desktop,False,False,
SES-0017381,CUST-01580,2025-04-06 10:14:00,social,desktop,True,False,
SES-0017382,CUST-01325,2026-05-26 20:00:00,paid_search,mobile,False,False,
SES-0017383,CUST-01493,2026-03-31 19:12:00,social,mobile,True,True,ORD-007126
SES-0017384,CUST-01177,2026-07-13 12:57:00,organic_search,mobile,False,False,
SES-0017385,CUST-00940,2025-02-20 04:38:00,affiliate,desktop,False,False,
SES-0017386,CUST-00067,2026-03-31 16:22:00,organic_search,mobile,False,False,
SES-0017387,CUST-01784,2025-01-23 14:12:00,affiliate,mobile,False,False,
SES-0017388,,2025-11-13 00:31:00,affiliate,desktop,False,False,
SES-0017389,CUST-01606,2025-01-26 15:16:00,email,mobile,False,False,
SES-0017390,CUST-00864,2026-03-18 04:00:00,organic_search,mobile,True,False,
SES-0017391,CUST-00077,2025-10-13 11:02:00,social,tablet,False,False,
SES-0017392,CUST-00638,2025-08-14 23:40:00,paid_search,mobile,False,False,
SES-0017393,CUST-01325,2025-04-06 13:57:00,organic_search,mobile,False,False,
SES-0017394,CUST-00064,2025-12-15 11:54:00,affiliate,mobile,True,False,
SES-0017395,,2025-04-21 19:41:00,email,desktop,False,False,
SES-0017396,CUST-01005,2026-05-12 00:10:00,paid_search,mobile,True,False,
SES-0017397,CUST-01247,2025-10-21 04:27:00,social,mobile,True,False,
SES-0017398,CUST-00579,2025-04-07 00:08:00,paid_search,mobile,False,False,
SES-0017399,CUST-00772,2025-04-11 23:46:00,organic_search,tablet,True,True,ORD-000921
SES-0017400,CUST-01676,2025-04-22 18:21:00,social,mobile,False,False,
SES-0017401,,2026-02-13 22:06:00,paid_search,mobile,False,False,
SES-0017402,CUST-00137,2026-05-14 07:58:00,paid_search,desktop,False,False,
SES-0017403,CUST-00432,2026-01-27 03:54:00,paid_search,desktop,False,False,
SES-0017404,,2025-07-17 06:52:00,email,mobile,False,False,
SES-0017405,CUST-01280,2025-09-24 10:08:00,organic_search,mobile,True,True,ORD-007565
SES-0017406,,2025-04-07 20:13:00,social,mobile,False,False,
SES-0017407,,2025-05-17 18:37:00,organic_search,mobile,False,False,
SES-0017408,CUST-01527,2025-02-08 18:43:00,organic_search,desktop,True,True,ORD-002770
SES-0017409,,2026-07-15 14:45:00,affiliate,mobile,False,False,
SES-0017410,,2025-08-28 09:05:00,affiliate,desktop,False,False,
SES-0017411,,2025-08-08 18:49:00,direct,desktop,False,False,
SES-0017412,CUST-00239,2025-11-16 00:06:00,paid_search,desktop,True,True,ORD-007329
SES-0017413,,2026-03-31 01:30:00,paid_search,mobile,False,False,
SES-0017414,CUST-01479,2025-08-11 22:22:00,paid_search,mobile,True,True,ORD-004112
SES-0017415,CUST-00422,2025-08-25 07:32:00,direct,mobile,False,False,
SES-0017416,,2025-12-15 21:51:00,direct,desktop,False,False,
SES-0017417,CUST-00638,2025-01-07 17:01:00,direct,mobile,False,False,
SES-0017418,CUST-01594,2026-02-15 20:07:00,paid_search,mobile,False,False,
SES-0017419,CUST-00955,2025-04-12 05:30:00,organic_search,mobile,True,True,ORD-000493
SES-0017420,,2025-05-02 17:09:00,social,desktop,False,False,
SES-0017421,CUST-00684,2025-06-09 05:52:00,affiliate,mobile,True,True,ORD-005546
SES-0017422,CUST-01114,2025-03-28 13:48:00,affiliate,mobile,True,True,ORD-001132
SES-0017423,CUST-01811,2026-01-25 08:36:00,email,mobile,False,False,
SES-0017424,CUST-00074,2026-02-08 19:01:00,organic_search,mobile,False,False,
SES-0017425,CUST-00208,2025-08-01 23:32:00,social,mobile,True,True,ORD-007038
SES-0017426,,2026-01-01 09:47:00,affiliate,mobile,False,False,
SES-0017427,,2025-11-04 15:40:00,paid_search,tablet,False,False,
SES-0017428,CUST-00371,2026-03-19 15:41:00,paid_search,tablet,True,True,ORD-003522
SES-0017429,CUST-00099,2025-05-04 00:10:00,paid_search,mobile,True,True,ORD-000311
SES-0017430,CUST-00276,2025-03-24 06:33:00,email,mobile,False,False,
SES-0017431,CUST-01637,2025-08-27 01:22:00,organic_search,mobile,False,False,
SES-0017432,,2025-06-08 23:29:00,organic_search,mobile,False,False,
SES-0017433,CUST-00983,2026-06-01 15:29:00,social,mobile,True,False,
SES-0017434,,2026-05-17 01:24:00,organic_search,mobile,False,False,
SES-0017435,CUST-00680,2025-11-13 04:37:00,paid_search,mobile,False,False,
SES-0017436,CUST-01943,2025-04-24 18:39:00,paid_search,mobile,False,False,
SES-0017437,,2025-06-18 03:10:00,social,desktop,False,False,
SES-0017438,,2025-02-12 06:06:00,social,mobile,False,False,
SES-0017439,,2025-06-28 19:10:00,organic_search,mobile,False,False,
SES-0017440,CUST-00951,2025-04-16 18:17:00,direct,desktop,False,False,
SES-0017441,CUST-01748,2025-03-07 02:34:00,paid_search,mobile,False,False,
SES-0017442,,2025-11-15 07:25:00,paid_search,mobile,False,False,
SES-0017443,,2026-01-30 14:52:00,email,mobile,False,False,
SES-0017444,,2025-05-10 06:44:00,social,desktop,False,False,
SES-0017445,CUST-00850,2025-03-12 22:51:00,email,mobile,False,False,
SES-0017446,CUST-00078,2026-05-05 20:05:00,email,desktop,True,True,ORD-000739
SES-0017447,CUST-00973,2025-08-21 09:34:00,social,mobile,True,True,ORD-003242
SES-0017448,CUST-00874,2025-10-28 08:57:00,affiliate,mobile,True,False,
SES-0017449,CUST-00216,2026-06-14 23:44:00,organic_search,mobile,False,False,
SES-0017450,,2025-08-11 08:59:00,social,mobile,False,False,
SES-0017451,CUST-01818,2025-02-14 09:29:00,direct,desktop,False,False,
SES-0017452,,2025-08-01 04:25:00,social,mobile,False,False,
SES-0017453,CUST-00685,2026-06-16 09:27:00,social,mobile,False,False,
SES-0017454,CUST-00736,2025-05-30 06:36:00,direct,mobile,True,False,
SES-0017455,CUST-01844,2026-01-27 22:56:00,organic_search,desktop,True,True,ORD-000546
SES-0017456,,2026-06-21 12:31:00,affiliate,mobile,True,False,
SES-0017457,,2025-04-04 13:07:00,paid_search,desktop,False,False,
SES-0017458,CUST-00313,2026-01-15 15:28:00,direct,mobile,False,False,
SES-0017459,CUST-00607,2025-03-16 00:13:00,email,desktop,False,False,
SES-0017460,CUST-01922,2026-05-21 19:10:00,email,desktop,False,False,
SES-0017461,CUST-00129,2026-05-06 11:45:00,social,mobile,False,False,
SES-0017462,,2026-07-12 05:13:00,paid_search,mobile,False,False,
SES-0017463,CUST-00661,2025-10-02 21:18:00,email,mobile,True,False,
SES-0017464,CUST-00538,2026-03-14 07:26:00,social,mobile,False,False,
SES-0017465,CUST-00550,2025-10-15 08:05:00,direct,desktop,False,False,
SES-0017466,CUST-00119,2025-12-20 14:30:00,affiliate,desktop,False,False,
SES-0017467,,2026-02-13 10:10:00,social,desktop,False,False,
SES-0017468,,2026-07-06 17:44:00,direct,desktop,False,False,
SES-0017469,CUST-00950,2025-08-12 14:41:00,organic_search,desktop,False,False,
SES-0017470,CUST-00001,2026-05-06 17:11:00,organic_search,mobile,False,False,
SES-0017471,CUST-00562,2026-01-09 20:41:00,email,mobile,True,False,
SES-0017472,,2025-10-03 07:53:00,organic_search,desktop,False,False,
SES-0017473,CUST-01056,2026-06-01 00:06:00,email,desktop,True,True,ORD-002462
SES-0017474,CUST-00058,2025-10-22 20:13:00,email,desktop,False,False,
SES-0017475,,2025-04-03 16:14:00,social,desktop,False,False,
SES-0017476,,2026-01-22 16:04:00,social,mobile,False,False,
SES-0017477,,2025-01-15 01:56:00,social,mobile,False,False,
SES-0017478,,2026-03-01 03:16:00,paid_search,mobile,False,False,
SES-0017479,CUST-01784,2025-02-20 15:54:00,social,mobile,True,True,ORD-004347
SES-0017480,CUST-00630,2025-04-23 16:55:00,organic_search,desktop,False,False,
SES-0017481,CUST-01862,2026-02-27 14:57:00,affiliate,desktop,True,True,ORD-004855
SES-0017482,CUST-01869,2025-06-24 17:26:00,social,mobile,False,False,
SES-0017483,CUST-00902,2026-05-04 17:28:00,paid_search,mobile,True,False,
SES-0017484,,2026-05-04 17:23:00,organic_search,mobile,True,False,
SES-0017485,CUST-01890,2025-04-16 04:56:00,direct,mobile,True,False,
SES-0017486,,2026-06-17 09:04:00,paid_search,mobile,False,False,
SES-0017487,,2026-01-30 16:50:00,organic_search,desktop,False,False,
