order_id,customer_id,order_date,order_status,sales_channel,currency,gross_merchandise_amount,discount_amount,subtotal_amount,shipping_amount,tax_amount,order_total_amount
ORD-005663,CUST-01886,2026-04-07,completed,web,INR,709.94,70.99,638.95,99,115.01,852.96
ORD-005664,CUST-00422,2025-11-01,cancelled,mobile_app,INR,15498.529999999999,1200.89,14297.64,0,2573.58,16871.22
ORD-005665,CUST-01760,2025-11-12,completed,web,INR,695.86,0.0,695.86,49,125.25,870.11
ORD-005666,CUST-01161,2026-05-13,completed,web,INR,33983.8,1913.4099999999999,32070.39,0,5772.67,37843.06
ORD-005667,CUST-00178,2026-06-24,returned,mobile_app,INR,45213.9,2301.11,42912.79,0,7724.3,50637.09
ORD-005668,CUST-00883,2026-07-28,completed,web,INR,4797.49,959.5,3837.99,0,690.84,4528.83
ORD-005669,CUST-00959,2026-07-21,cancelled,web,INR,14740.490000000002,0.0,14740.490000000002,0,2653.29,17393.78
ORD-005670,CUST-00534,2025-01-25,completed,web,INR,26568.27,0.0,26568.27,0,4782.29,31350.56
ORD-005671,CUST-01209,2025-01-16,completed,web,INR,6214.02,0.0,6214.02,0,1118.52,7332.54
ORD-005672,CUST-01723,2026-05-31,completed,mobile_app,INR,11946.6,97.83,11848.77,0,2132.78,13981.55
ORD-005673,CUST-01768,2026-03-20,completed,web,INR,10748.720000000001,378.35,10370.369999999999,0,1866.67,12237.04
ORD-005674,CUST-01051,2025-07-22,completed,mobile_app,INR,3163.18,0.0,3163.18,0,569.37,3732.55
ORD-005675,CUST-01788,2025-03-17,shipped,web,INR,10831.59,143.5,10688.09,0,1923.86,12611.95
ORD-005676,CUST-01847,2025-04-07,completed,web,INR,32184.68,1295.28,30889.4,0,5560.09,36449.49
ORD-005677,CUST-00177,2026-06-29,completed,mobile_app,INR,12537.74,1032.95,11504.79,0,2070.86,13575.65
ORD-005678,CUST-01270,2026-03-18,completed,mobile_app,INR,362.02,0.0,362.02,49,65.16,476.18
ORD-005679,CUST-01547,2026-07-16,completed,mobile_app,INR,9038.79,903.88,8134.91,0,1464.28,9599.19
ORD-005680,CUST-00032,2025-03-07,completed,web,INR,22896.33,3820.08,19076.25,0,3433.72,22509.97
ORD-005681,CUST-01207,2026-03-14,shipped,web,INR,13763.85,319.48,13444.37,0,2419.99,15864.36
ORD-005682,CUST-01827,2026-06-17,shipped,web,INR,8880.39,468.59000000000003,8411.8,0,1514.12,9925.92
ORD-005683,CUST-00537,2025-12-04,completed,web,INR,10800.05,540.0,10260.05,0,1846.81,12106.86
ORD-005684,CUST-01715,2026-05-17,completed,mobile_app,INR,20604.39,0.0,20604.39,0,3708.79,24313.18
ORD-005685,CUST-01868,2026-05-02,completed,web,INR,4362.06,436.21,3925.85,0,706.65,4632.5
ORD-005686,CUST-01271,2025-01-05,completed,web,INR,3639.48,40.22,3599.26,0,647.87,4247.13
ORD-005687,CUST-01259,2025-11-26,returned,web,INR,13527.31,1078.23,12449.08,0,2240.83,14689.91
ORD-005688,CUST-01070,2025-05-31,completed,web,INR,18837.059999999998,0.0,18837.059999999998,0,3390.67,22227.73
ORD-005689,CUST-00819,2025-10-16,returned,mobile_app,INR,16026.58,1602.6599999999999,14423.92,0,2596.31,17020.23
ORD-005690,CUST-00906,2026-04-12,completed,web,INR,19967.059999999998,1656.13,18310.93,0,3295.97,21606.9
ORD-005691,CUST-01045,2026-07-12,shipped,mobile_app,INR,20489.54,1286.06,19203.48,0,3456.63,22660.11
ORD-005692,CUST-00965,2026-06-16,shipped,web,INR,10916.66,1111.19,9805.470000000001,0,1764.98,11570.45
ORD-005693,CUST-01653,2025-07-09,shipped,mobile_app,INR,10674.72,116.37,10558.349999999999,0,1900.5,12458.85
ORD-005694,CUST-01539,2026-05-01,shipped,web,INR,22590.1,2521.02,20069.079999999998,0,3612.43,23681.51
ORD-005695,CUST-00696,2025-06-30,completed,web,INR,5665.9400000000005,736.13,4929.8099999999995,0,887.37,5817.18
ORD-005696,CUST-01027,2025-03-09,shipped,web,INR,12059.33,339.67,11719.66,0,2109.54,13829.2
ORD-005697,CUST-00431,2025-04-21,completed,web,INR,24936.11,1688.83,23247.28,0,4184.51,27431.79
ORD-005698,CUST-00353,2025-01-15,completed,mobile_app,INR,19538.91,1029.76,18509.15,0,3331.65,21840.8
ORD-005699,CUST-00738,2026-07-27,completed,mobile_app,INR,3700.47,0.0,3700.47,0,666.08,4366.55
ORD-005700,CUST-00117,2025-10-11,completed,web,INR,412.84,20.64,392.2,49,70.6,511.8
ORD-005701,CUST-01710,2026-06-28,returned,web,INR,25458.6,1403.8400000000001,24054.760000000002,0,4329.86,28384.62
ORD-005702,CUST-00253,2026-01-31,completed,web,INR,26743.72,2362.54,24381.18,0,4388.61,28769.79
ORD-005703,CUST-00654,2026-04-02,completed,web,INR,18179.15,274.94,17904.21,0,3222.76,21126.97
ORD-005704,CUST-00503,2026-07-29,completed,web,INR,8046.84,399.15,7647.69,0,1376.58,9024.27
ORD-005705,CUST-00414,2025-05-31,completed,web,INR,8068.08,1237.03,6831.05,0,1229.59,8060.64
ORD-005706,CUST-00736,2025-11-19,shipped,web,INR,21597.8,719.43,20878.37,0,3758.11,24636.48
ORD-005707,CUST-01439,2026-04-10,returned,mobile_app,INR,10135.119999999999,555.3,9579.82,0,1724.37,11304.19
ORD-005708,CUST-01785,2026-04-08,completed,web,INR,19243.47,1924.35,17319.12,0,3117.44,20436.56
ORD-005709,CUST-00378,2026-03-16,completed,mobile_app,INR,5415.44,541.54,4873.9,0,877.3,5751.2
ORD-005710,CUST-00479,2026-03-23,completed,mobile_app,INR,7180.25,690.64,6489.61,0,1168.13,7657.74
ORD-005711,CUST-00940,2026-07-17,completed,web,INR,16877.65,766.45,16111.2,0,2900.02,19011.22
ORD-005712,CUST-00640,2026-06-26,completed,web,INR,11540.0,975.47,10564.529999999999,0,1901.62,12466.15
ORD-005713,CUST-01600,2026-07-04,pending,web,INR,8473.73,396.58,8077.15,0,1453.89,9531.04
ORD-005714,CUST-00447,2026-06-10,completed,mobile_app,INR,16772.4,838.62,15933.78,0,2868.08,18801.86
ORD-005715,CUST-00805,2026-06-02,completed,web,INR,21116.239999999998,3658.8900000000003,17457.35,0,3142.32,20599.67
ORD-005716,CUST-01092,2025-05-19,shipped,web,INR,3943.96,0.0,3943.96,0,709.91,4653.87
ORD-005717,CUST-00764,2026-06-06,completed,web,INR,6388.7699999999995,557.77,5831.0,0,1049.58,6880.58
ORD-005718,CUST-01235,2025-10-04,shipped,mobile_app,INR,4865.19,51.05,4814.139999999999,0,866.55,5680.69
ORD-005719,CUST-01600,2026-05-11,completed,mobile_app,INR,24050.02,172.7,23877.32,0,4297.92,28175.24
ORD-005720,CUST-01065,2026-03-14,completed,web,INR,20942.809999999998,985.5,19957.309999999998,0,3592.32,23549.63
ORD-005721,CUST-00914,2026-07-31,completed,mobile_app,INR,6222.5599999999995,428.32,5794.24,0,1042.96,6837.2
ORD-005722,CUST-01904,2025-01-04,completed,web,INR,592.33,59.23,533.1,99,95.96,728.06
ORD-005723,CUST-01964,2026-04-15,shipped,web,INR,18975.89,1893.6100000000001,17082.28,0,3074.81,20157.09
ORD-005724,CUST-01991,2025-09-09,completed,web,INR,6859.84,395.52000000000004,6464.32,0,1163.58,7627.9
ORD-005725,CUST-00033,2026-05-24,completed,mobile_app,INR,568.62,85.29,483.33,49,87.0,619.33
ORD-005726,CUST-01675,2025-12-09,pending,mobile_app,INR,20645.85,1478.24,19167.61,0,3450.17,22617.78
ORD-005727,CUST-01798,2025-08-24,completed,web,INR,5150.24,581.55,4568.6900000000005,0,822.36,5391.05
ORD-005728,CUST-01611,2026-07-03,completed,web,INR,5822.82,0.0,5822.82,0,1048.11,6870.93
ORD-005729,CUST-01500,2026-07-27,returned,web,INR,3455.92,518.39,2937.53,0,528.76,3466.29
ORD-005730,CUST-00733,2026-07-25,completed,web,INR,6410.719999999999,225.51999999999998,6185.2,0,1113.34,7298.54
ORD-005731,CUST-01452,2026-01-13,shipped,web,INR,17110.54,1040.89,16069.65,0,2892.54,18962.19
ORD-005732,CUST-01160,2025-04-05,completed,web,INR,24054.42,2051.83,22002.59,0,3960.47,25963.06
ORD-005733,CUST-01663,2025-02-25,cancelled,web,INR,5553.54,488.82,5064.72,0,911.65,5976.37
ORD-005734,CUST-00703,2025-08-26,completed,web,INR,15311.07,0.0,15311.07,0,2755.99,18067.06
ORD-005735,CUST-01486,2026-05-25,completed,web,INR,28145.229999999996,3063.66,25081.57,0,4514.68,29596.25
ORD-005736,CUST-01569,2026-06-20,pending,web,INR,11292.65,0.0,11292.65,0,2032.68,13325.33
ORD-005737,CUST-01668,2025-10-16,completed,web,INR,13697.36,1626.0900000000001,12071.27,0,2172.83,14244.1
ORD-005738,CUST-00344,2026-03-05,completed,web,INR,8589.77,969.5,7620.27,0,1371.65,8991.92
ORD-005739,CUST-01728,2025-11-28,completed,mobile_app,INR,21386.98,2717.79,18669.19,0,3360.45,22029.64
ORD-005740,CUST-00434,2025-03-04,completed,web,INR,3458.79,0.0,3458.79,0,622.58,4081.37
ORD-005741,CUST-01875,2026-06-14,completed,web,INR,19724.85,121.08,19603.77,0,3528.68,23132.45
ORD-005742,CUST-00078,2025-07-25,completed,web,INR,9592.2,1918.44,7673.76,0,1381.28,9055.04
ORD-005743,CUST-00448,2026-06-29,completed,web,INR,36737.51,4909.99,31827.519999999997,0,5728.95,37556.47
ORD-005744,CUST-01218,2026-03-25,returned,mobile_app,INR,10541.35,0.0,10541.35,0,1897.44,12438.79
ORD-005745,CUST-01087,2026-07-22,shipped,web,INR,2599.97,0.0,2599.97,0,467.99,3067.96
ORD-005746,CUST-01378,2026-06-20,returned,web,INR,5704.8099999999995,199.39,5505.42,0,990.98,6496.4
ORD-005747,CUST-00808,2025-02-27,completed,web,INR,10664.94,522.71,10142.23,0,1825.6,11967.83
ORD-005748,CUST-00007,2026-02-01,completed,web,INR,36905.79,1457.48,35448.31,0,6380.7,41829.01
ORD-005749,CUST-01236,2026-01-19,completed,mobile_app,INR,3206.38,160.32,3046.06,0,548.29,3594.35
ORD-005750,CUST-01022,2026-05-27,completed,mobile_app,INR,18787.11,1018.54,17768.57,0,3198.34,20966.91
ORD-005751,CUST-01018,2026-07-15,completed,web,INR,46877.48,3188.8,43688.68,0,7863.96,51552.64
ORD-005752,CUST-00754,2026-07-16,cancelled,web,INR,14665.09,1202.83,13462.259999999998,0,2423.21,15885.47
ORD-005753,CUST-01782,2026-01-13,shipped,web,INR,17461.66,1227.3899999999999,16234.269999999999,0,2922.17,19156.44
ORD-005754,CUST-01585,2025-12-21,completed,web,INR,17962.550000000003,898.13,17064.42,0,3071.6,20136.02
ORD-005755,CUST-00363,2026-06-03,completed,web,INR,37167.69,0.0,37167.69,0,6690.18,43857.87
ORD-005756,CUST-00078,2026-06-29,completed,web,INR,12325.08,351.73,11973.349999999999,0,2155.2,14128.55
ORD-005757,CUST-00363,2026-07-26,completed,web,INR,8521.25,364.97,8156.28,0,1468.13,9624.41
ORD-005758,CUST-00098,2026-07-18,completed,web,INR,2216.85,332.53,1884.32,49,339.18,2272.5
ORD-005759,CUST-01419,2026-06-15,returned,web,INR,10607.619999999999,1060.76,9546.86,0,1718.43,11265.29
ORD-005760,CUST-01241,2026-07-11,completed,web,INR,7030.56,0.0,7030.56,0,1265.5,8296.06
ORD-005761,CUST-00926,2026-07-20,completed,mobile_app,INR,15648.4,299.78,15348.62,0,2762.75,18111.37
ORD-005762,CUST-01184,2025-07-01,shipped,web,INR,8146.26,1151.97,6994.290000000001,0,1258.97,8253.26
ORD-005763,CUST-01617,2026-01-25,returned,mobile_app,INR,10070.18,130.88,9939.3,0,1789.07,11728.37
ORD-005764,CUST-01663,2026-07-20,cancelled,web,INR,29190.120000000003,3275.3100000000004,25914.809999999998,0,4664.67,30579.48
ORD-005765,CUST-00870,2025-09-04,completed,web,INR,18675.24,1763.04,16912.2,0,3044.2,19956.4
ORD-005766,CUST-01185,2026-05-23,completed,mobile_app,INR,15391.91,1093.67,14298.24,0,2573.68,16871.92
ORD-005767,CUST-01154,2026-05-31,shipped,web,INR,9344.0,727.54,8616.46,0,1550.96,10167.42
ORD-005768,CUST-01899,2026-03-01,cancelled,mobile_app,INR,15317.16,799.51,14517.65,0,2613.18,17130.83
ORD-005769,CUST-01524,2026-04-21,pending,mobile_app,INR,10764.130000000001,905.3100000000001,9858.82,0,1774.59,11633.41
ORD-005770,CUST-00629,2025-12-22,completed,web,INR,45119.689999999995,4071.21,41048.48,0,7388.73,48437.21
ORD-005771,CUST-01774,2026-01-28,shipped,web,INR,5697.23,460.83,5236.400000000001,0,942.55,6178.95
ORD-005772,CUST-00796,2025-07-04,completed,web,INR,12621.74,0.0,12621.74,0,2271.91,14893.65
ORD-005773,CUST-01516,2026-07-06,completed,mobile_app,INR,1139.25,0.0,1139.25,49,205.06,1393.31
ORD-005774,CUST-01956,2025-10-15,completed,web,INR,7286.86,1457.37,5829.49,0,1049.31,6878.8
ORD-005775,CUST-01618,2026-06-30,completed,mobile_app,INR,3605.44,721.09,2884.35,0,519.18,3403.53
ORD-005776,CUST-00216,2025-10-11,completed,web,INR,23800.15,889.6,22910.55,0,4123.9,27034.45
ORD-005777,CUST-00412,2025-02-21,completed,web,INR,7841.17,659.85,7181.320000000001,0,1292.64,8473.96
ORD-005778,CUST-01592,2026-03-02,shipped,web,INR,6695.71,350.33000000000004,6345.38,0,1142.17,7487.55
ORD-005779,CUST-00247,2026-07-21,completed,mobile_app,INR,15928.07,208.48,15719.59,0,2829.53,18549.12
ORD-005780,CUST-00024,2026-07-23,completed,mobile_app,INR,16061.59,582.04,15479.55,0,2786.32,18265.87
ORD-005781,CUST-00517,2026-04-22,shipped,web,INR,6996.41,875.76,6120.65,0,1101.72,7222.37
ORD-005782,CUST-00974,2026-07-31,completed,web,INR,36500.75,0.0,36500.75,0,6570.13,43070.88
ORD-005783,CUST-00257,2026-01-14,completed,web,INR,478.84,0.0,478.84,99,86.19,664.03
ORD-005784,CUST-00307,2026-04-27,pending,web,INR,8762.08,876.21,7885.87,0,1419.46,9305.33
ORD-005785,CUST-00678,2025-12-30,completed,mobile_app,INR,9399.6,1059.62,8339.98,0,1501.2,9841.18
ORD-005786,CUST-01198,2026-07-31,completed,web,INR,22738.54,54.58,22683.96,0,4083.11,26767.07
ORD-005787,CUST-01089,2025-12-27,completed,mobile_app,INR,28740.550000000003,949.15,27791.4,0,5002.45,32793.85
ORD-005788,CUST-01597,2026-03-27,completed,web,INR,2053.7,102.69,1951.01,79,351.18,2381.19
ORD-005789,CUST-01962,2026-07-28,completed,mobile_app,INR,4776.0,0.0,4776.0,0,859.68,5635.68
ORD-005790,CUST-00067,2026-05-17,shipped,mobile_app,INR,26315.34,475.91,25839.43,0,4651.1,30490.53
ORD-005791,CUST-01377,2026-07-23,completed,web,INR,13597.68,0.0,13597.68,0,2447.58,16045.26
ORD-005792,CUST-00328,2025-03-24,completed,mobile_app,INR,3777.71,0.0,3777.71,0,679.99,4457.7
ORD-005793,CUST-00721,2026-04-24,returned,web,INR,16708.239999999998,272.03,16436.21,0,2958.52,19394.73
ORD-005794,CUST-00686,2026-02-17,completed,mobile_app,INR,9371.29,1215.3200000000002,8155.969999999999,0,1468.07,9624.04
ORD-005795,CUST-01402,2025-04-14,completed,web,INR,29845.27,2662.6800000000003,27182.59,0,4892.87,32075.46
ORD-005796,CUST-00512,2026-04-01,completed,web,INR,18059.28,2244.62,15814.66,0,2846.64,18661.3
ORD-005797,CUST-01790,2026-01-22,completed,web,INR,37333.39,2062.94,35270.45,0,6348.68,41619.13
ORD-005798,CUST-00767,2025-08-28,pending,mobile_app,INR,4044.06,0.0,4044.06,0,727.93,4771.99
ORD-005799,CUST-01631,2025-07-15,shipped,mobile_app,INR,16604.3,0.0,16604.3,0,2988.77,19593.07
ORD-005800,CUST-01904,2025-06-15,completed,web,INR,18099.81,682.4300000000001,17417.38,0,3135.13,20552.51
ORD-005801,CUST-01022,2025-10-11,completed,mobile_app,INR,17876.98,1724.01,16152.97,0,2907.53,19060.5
ORD-005802,CUST-00203,2025-05-02,completed,mobile_app,INR,13405.04,2681.01,10724.03,0,1930.33,12654.36
ORD-005803,CUST-01403,2025-03-21,shipped,mobile_app,INR,156.75,0.0,156.75,49,28.22,233.97
ORD-005804,CUST-00847,2025-12-19,completed,web,INR,7056.7699999999995,1332.56,5724.21,0,1030.36,6754.57
ORD-005805,CUST-00677,2025-11-04,returned,web,INR,21374.68,1925.73,19448.95,0,3500.81,22949.76
ORD-005806,CUST-00915,2026-04-29,completed,web,INR,43301.5,441.74,42859.759999999995,0,7714.76,50574.52
ORD-005807,CUST-00600,2026-06-08,completed,mobile_app,INR,2344.87,355.7,1989.17,99,358.05,2446.22
ORD-005808,CUST-00561,2025-06-03,returned,web,INR,24897.08,2768.95,22128.13,0,3983.06,26111.19
ORD-005809,CUST-01980,2026-07-22,returned,mobile_app,INR,29862.37,1748.46,28113.91,0,5060.5,33174.41
ORD-005810,CUST-00558,2026-06-24,completed,mobile_app,INR,20781.75,730.75,20051.0,0,3609.18,23660.18
ORD-005811,CUST-00918,2026-06-25,completed,web,INR,39976.49,0.0,39976.49,0,7195.77,47172.26
ORD-005812,CUST-01430,2026-04-18,returned,mobile_app,INR,8099.05,745.32,7353.7300000000005,0,1323.67,8677.4
ORD-005813,CUST-00442,2025-01-01,shipped,web,INR,19526.5,2482.74,17043.76,0,3067.88,20111.64
ORD-005814,CUST-01236,2026-05-26,completed,web,INR,11450.23,936.06,10514.17,0,1892.55,12406.72
ORD-005815,CUST-01792,2026-06-13,shipped,web,INR,8889.45,0.0,8889.45,0,1600.1,10489.55
ORD-005816,CUST-01626,2026-07-25,returned,mobile_app,INR,7985.84,550.72,7435.12,0,1338.32,8773.44
ORD-005817,CUST-00058,2025-04-07,completed,mobile_app,INR,11999.73,0.0,11999.73,0,2159.95,14159.68
ORD-005818,CUST-00811,2025-04-29,completed,mobile_app,INR,11142.869999999999,0.0,11142.869999999999,0,2005.72,13148.59
ORD-005819,CUST-00001,2025-08-05,completed,web,INR,20744.35,1629.85,19114.5,0,3440.61,22555.11
ORD-005820,CUST-01214,2026-05-22,shipped,web,INR,17110.230000000003,2138.1400000000003,14972.09,0,2694.98,17667.07
ORD-005821,CUST-00651,2025-10-29,completed,mobile_app,INR,5596.539999999999,559.65,5036.889999999999,0,906.64,5943.53
ORD-005822,CUST-01788,2026-05-16,completed,mobile_app,INR,7218.96,360.95,6858.01,0,1234.44,8092.45
ORD-005823,CUST-00352,2026-06-29,shipped,mobile_app,INR,6796.23,0.0,6796.23,0,1223.32,8019.55
ORD-005824,CUST-01703,2026-04-26,completed,mobile_app,INR,25825.379999999997,2559.98,23265.4,0,4187.77,27453.17
ORD-005825,CUST-00685,2026-01-01,pending,mobile_app,INR,15904.49,1274.1,14630.39,0,2633.47,17263.86
ORD-005826,CUST-01841,2026-05-19,completed,web,INR,16153.970000000001,0.0,16153.970000000001,0,2907.71,19061.68
ORD-005827,CUST-00400,2025-06-04,shipped,mobile_app,INR,31610.92,1830.79,29780.13,0,5360.42,35140.55
ORD-005828,CUST-00538,2025-11-19,completed,web,INR,1874.04,0.0,1874.04,49,337.33,2260.37
ORD-005829,CUST-00703,2026-01-06,completed,mobile_app,INR,14740.6,794.66,13945.94,0,2510.27,16456.21
ORD-005830,CUST-01971,2026-04-07,completed,web,INR,34177.19,5537.91,28639.28,0,5155.07,33794.35
ORD-005831,CUST-01468,2026-07-04,completed,mobile_app,INR,10026.539999999999,66.18,9960.359999999999,0,1792.86,11753.22
ORD-005832,CUST-01633,2025-05-16,cancelled,web,INR,10802.9,275.04,10527.86,0,1895.01,12422.87
ORD-005833,CUST-01106,2025-02-04,shipped,web,INR,12494.06,989.47,11504.59,0,2070.83,13575.42
ORD-005834,CUST-01590,2025-07-06,completed,web,INR,2533.78,126.69,2407.09,0,433.28,2840.37
ORD-005835,CUST-01254,2026-06-26,completed,mobile_app,INR,32392.54,2438.5,29954.04,0,5391.73,35345.77
ORD-005836,CUST-01336,2026-07-30,pending,mobile_app,INR,21715.51,615.57,21099.94,0,3797.99,24897.93
ORD-005837,CUST-01675,2026-01-03,completed,mobile_app,INR,6635.16,0.0,6635.16,0,1194.33,7829.49
ORD-005838,CUST-01967,2026-05-19,returned,web,INR,16310.91,0.0,16310.91,0,2935.96,19246.87
ORD-005839,CUST-01152,2025-07-01,completed,web,INR,7535.05,753.5,6781.55,0,1220.68,8002.23
ORD-005840,CUST-00884,2025-04-02,completed,mobile_app,INR,10577.75,594.39,9983.36,0,1797.0,11780.36
ORD-005841,CUST-01307,2026-06-03,completed,mobile_app,INR,4106.4,0.0,4106.4,0,739.15,4845.55
ORD-005842,CUST-01484,2025-07-05,completed,mobile_app,INR,8589.869999999999,0.0,8589.869999999999,0,1546.18,10136.05
ORD-005843,CUST-01973,2025-10-05,returned,web,INR,45414.479999999996,2214.29,43200.19,0,7776.03,50976.22
ORD-005844,CUST-01398,2026-01-27,shipped,mobile_app,INR,18920.35,1224.45,17695.9,0,3185.26,20881.16
ORD-005845,CUST-01910,2026-07-17,shipped,web,INR,20339.98,448.69,19891.29,0,3580.43,23471.72
ORD-005846,CUST-01465,2026-06-27,shipped,mobile_app,INR,22660.44,800.34,21860.1,0,3934.82,25794.92
ORD-005847,CUST-01904,2025-02-20,shipped,web,INR,11542.330000000002,1122.4299999999998,10419.9,0,1875.58,12295.48
ORD-005848,CUST-01503,2025-06-12,shipped,web,INR,9179.38,660.04,8519.34,0,1533.48,10052.82
ORD-005849,CUST-01770,2025-12-23,shipped,web,INR,18907.18,222.12,18685.059999999998,0,3363.31,22048.37
ORD-005850,CUST-00382,2026-07-11,cancelled,mobile_app,INR,35739.54,4089.67,31649.87,0,5696.98,37346.85
ORD-005851,CUST-01986,2026-05-19,completed,mobile_app,INR,33951.06,3250.81,30700.25,0,5526.04,36226.29
ORD-005852,CUST-00699,2025-07-14,completed,mobile_app,INR,12678.12,177.49,12500.630000000001,0,2250.11,14750.74
ORD-005853,CUST-01596,2026-05-13,completed,web,INR,13333.42,490.6,12842.820000000002,0,2311.71,15154.53
ORD-005854,CUST-00785,2025-05-04,completed,mobile_app,INR,3431.95,514.79,2917.16,0,525.09,3442.25
ORD-005855,CUST-00917,2026-05-16,completed,web,INR,16451.13,822.56,15628.57,0,2813.14,18441.71
ORD-005856,CUST-01496,2026-06-29,completed,web,INR,22378.76,2219.33,20159.43,0,3628.7,23788.13
ORD-005857,CUST-01082,2026-07-28,completed,mobile_app,INR,28668.91,2634.16,26034.75,0,4686.26,30721.01
ORD-005858,CUST-01433,2025-09-05,completed,web,INR,33753.479999999996,3646.76,30106.72,0,5419.21,35525.93
ORD-005859,CUST-00159,2025-10-15,cancelled,web,INR,40248.28,2828.0200000000004,37420.26,0,6735.65,44155.91
ORD-005860,CUST-01667,2026-03-21,shipped,web,INR,23196.63,2601.97,20594.66,0,3707.04,24301.7
ORD-005861,CUST-00817,2025-04-07,completed,mobile_app,INR,2175.32,217.53,1957.79,49,352.4,2359.19
ORD-005862,CUST-01578,2026-03-06,returned,web,INR,3852.39,0.0,3852.39,0,693.43,4545.82
ORD-005863,CUST-00572,2026-01-12,returned,web,INR,22366.25,1699.95,20666.3,0,3719.93,24386.23
ORD-005864,CUST-01193,2025-11-14,cancelled,web,INR,2030.6399999999999,0.0,2030.6399999999999,0,365.52,2396.16
ORD-005865,CUST-01177,2025-10-14,completed,mobile_app,INR,14590.55,582.39,14008.16,0,2521.47,16529.63
ORD-005866,CUST-00280,2025-10-01,completed,web,INR,4084.95,0.0,4084.95,0,735.29,4820.24
ORD-005867,CUST-00949,2026-06-15,completed,web,INR,43512.53,1761.05,41751.479999999996,0,7515.27,49266.75
ORD-005868,CUST-01271,2026-05-16,shipped,web,INR,32103.960000000003,574.18,31529.780000000002,0,5675.36,37205.14
ORD-005869,CUST-01673,2026-07-06,completed,web,INR,13030.3,289.14,12741.16,0,2293.41,15034.57
ORD-005870,CUST-01775,2026-02-17,shipped,web,INR,17703.53,643.78,17059.75,0,3070.76,20130.51
ORD-005871,CUST-00770,2025-07-01,shipped,mobile_app,INR,22368.09,227.04,22141.05,0,3985.39,26126.44
ORD-005872,CUST-01287,2026-06-29,returned,web,INR,6784.07,1137.36,5646.709999999999,0,1016.41,6663.12
ORD-005873,CUST-00350,2025-01-02,completed,web,INR,7413.73,741.37,6672.36,0,1201.02,7873.38
ORD-005874,CUST-01792,2026-04-21,returned,web,INR,9951.89,750.69,9201.2,0,1656.22,10857.42
ORD-005875,CUST-01737,2026-06-15,cancelled,web,INR,13735.67,528.41,13207.26,0,2377.31,15584.57
ORD-005876,CUST-01999,2025-04-10,completed,mobile_app,INR,37778.78999999999,1189.79,36589.0,0,6586.02,43175.02
ORD-005877,CUST-00973,2026-01-04,cancelled,mobile_app,INR,7360.94,183.17,7177.7699999999995,0,1292.0,8469.77
ORD-005878,CUST-00719,2026-05-25,completed,mobile_app,INR,2150.1,107.5,2042.6,0,367.67,2410.27
ORD-005879,CUST-01516,2026-07-14,completed,web,INR,9357.03,994.49,8362.54,0,1505.26,9867.8
ORD-005880,CUST-01447,2026-06-19,pending,web,INR,21934.15,242.96,21691.19,0,3904.41,25595.6
ORD-005881,CUST-00425,2025-04-21,completed,web,INR,6771.03,13.69,6757.34,0,1216.32,7973.66
ORD-005882,CUST-01080,2026-06-18,completed,web,INR,3312.84,165.64,3147.2,0,566.5,3713.7
ORD-005883,CUST-01288,2025-08-22,pending,mobile_app,INR,3027.16,454.07,2573.09,0,463.16,3036.25
ORD-005884,CUST-00910,2026-07-13,completed,web,INR,9729.52,0.0,9729.52,0,1751.31,11480.83
ORD-005885,CUST-00743,2026-03-31,completed,web,INR,17780.37,128.11,17652.26,0,3177.41,20829.67
ORD-005886,CUST-00480,2025-01-07,completed,mobile_app,INR,9391.53,939.15,8452.38,0,1521.43,9973.81
ORD-005887,CUST-00824,2025-11-26,completed,web,INR,1518.9,0.0,1518.9,49,273.4,1841.3
ORD-005888,CUST-00492,2026-06-30,completed,mobile_app,INR,16569.670000000002,1459.63,15110.039999999999,0,2719.81,17829.85
ORD-005889,CUST-00601,2026-04-14,completed,web,INR,2243.77,0.0,2243.77,0,403.88,2647.65
ORD-005890,CUST-00370,2026-06-06,cancelled,mobile_app,INR,4770.66,0.0,4770.66,0,858.72,5629.38
ORD-005891,CUST-00753,2025-05-15,completed,mobile_app,INR,7898.150000000001,0.0,7898.150000000001,0,1421.67,9319.82
ORD-005892,CUST-01263,2025-07-03,completed,mobile_app,INR,5142.7699999999995,358.43,4784.34,0,861.18,5645.52
ORD-005893,CUST-00756,2025-06-07,completed,web,INR,24041.94,0.0,24041.94,0,4327.55,28369.49
ORD-005894,CUST-00285,2026-02-21,completed,web,INR,9149.04,0.0,9149.04,0,1646.83,10795.87
ORD-005895,CUST-01603,2026-02-19,completed,web,INR,14986.26,48.01,14938.25,0,2688.88,17627.13
ORD-005896,CUST-00863,2026-04-15,completed,mobile_app,INR,19291.44,859.94,18431.5,0,3317.67,21749.17
ORD-005897,CUST-01168,2025-06-19,completed,web,INR,14099.3,874.3100000000001,13224.99,0,2380.5,15605.49
ORD-005898,CUST-01047,2025-10-09,completed,web,INR,4586.219999999999,278.35,4307.87,0,775.42,5083.29
ORD-005899,CUST-01013,2025-05-23,completed,web,INR,11616.24,0.0,11616.24,0,2090.92,13707.16
ORD-005900,CUST-00877,2025-11-24,completed,mobile_app,INR,23426.11,2707.57,20718.54,0,3729.34,24447.88
ORD-005901,CUST-01512,2026-03-18,completed,web,INR,29750.86,2400.32,27350.54,0,4923.1,32273.64
